%GPS time       alpha*beta      alpha   beta    DARM    line amp/ref
714304800	0	0	0	0	0
714304860	0	0	0	0	0
714304920	0	0	0	0	0
714304980	0	0	0	0	0
714305040	0	0	0	0	0
714305100	0	0	0	0	0
714305160	0	0	0	0	0
714305220	0	0	0	0	0
714305280	0	0	0	0	0
714305340	0	0	0	0	0
714305400	0	0	0	0	0
714305460	0	0	0	0	0
714305520	0	0	0	0	0
714305580	0	0	0	0	0
714305640	0	0	0	0	0
714305700	0	0	0	0	0
714305760	0	0	0	0	0
714305820	0	0	0	0	0
714305880	0	0	0	0	0
714305940	0	0	0	0	0
714306000	0	0	0	0	0
714306060	0	0	0	0	0
714306120	0	0	0	0	0
714306180	0	0	0	0	0
714306240	0	0	0	0	0
714306300	0	0	0	0	0
714306360	0	0	0	0	0
714306420	0	0	0	0	0
714306480	0	0	0	0	0
714306540	0	0	0	0	0
714306600	0	0	0	0	0
714306660	0	0	0	0	0
714306720	0	0	0	0	0
714306780	0	0	0	0	0
714306840	0	0	0	0	0
714306900	0	0	0	0	0
714306960	0	0	0	0	0
714307020	0	0	0	0	0
714307080	0	0	0	0	0
714307140	0	0	0	0	0
714307200	0	0	0	0	0
714307260	0	0	0	0	0
714307320	0	0	0	0	0
714307380	0	0	0	0	0
714307440	0	0	0	0	0
714307500	0	0	0	0	0
714307560	0	0	0	0	0
714307620	0	0	0	0	0
714307680	0	0	0	0	0
714307740	0	0	0	0	0
714307800	0	0	0	0	0
714307860	0	0	0	0	0
714307920	0	0	0	0	0
714307980	0	0	0	0	0
714308040	0	0	0	0	0
714308100	0	0	0	0	0
714308160	0	0	0	0	0
714308220	0	0	0	0	0
714308280	0	0	0	0	0
714308340	0	0	0	0	0
714308400	0	0	0	0	0
714308460	0	0	0	0	0
714308520	0	0	0	0	0
714308580	0	0	0	0	0
714308640	0	0	0	0	0
714308700	0	0	0	0	0
714308760	0	0	0	0	0
714308820	0	0	0	0	0
714308880	0	0	0	0	0
714308940	0	0	0	0	0
714309000	0	0	0	0	0
714309060	0	0	0	0	0
714309120	0	0	0	0	0
714309180	0	0	0	0	0
714309240	0	0	0	0	0
714309300	0	0	0	0	0
714309360	0	0	0	0	0
714309420	0	0	0	0	0
714309480	0	0	0	0	0
714309540	0	0	0	0	0
714309600	0	0	0	0	0
714309660	0	0	0	0	0
714309720	0	0	0	0	0
714309780	0	0	0	0	0
714309840	0	0	0	0	0
714309900	0	0	0	0	0
714309960	0	0	0	0	0
714310020	0	0	0	0	0
714310080	0	0	0	0	0
714310140	0	0	0	0	0
714310200	0	0	0	0	0
714310260	0	0	0	0	0
714310320	0	0	0	0	0
714310380	0	0	0	0	0
714310440	0	0	0	0	0
714310500	0	0	0	0	0
714310560	0	0	0	0	0
714310620	0	0	0	0	0
714310680	0	0	0	0	0
714310740	0	0	0	0	0
714310800	0	0	0	0	0
714310860	0	0	0	0	0
714310920	0	0	0	0	0
714310980	0	0	0	0	0
714311040	0	0	0	0	0
714311100	0	0	0	0	0
714311160	0	0	0	0	0
714311220	0	0	0	0	0
714311280	0	0	0	0	0
714311340	0	0	0	0	0
714311400	0	0	0	0	0
714311460	0	0	0	0	0
714311520	0	0	0	0	0
714311580	0	0	0	0	0
714311640	0	0	0	0	0
714311700	0	0	0	0	0
714311760	0	0	0	0	0
714311820	0	0	0	0	0
714311880	0	0	0	0	0
714311940	0	0	0	0	0
714312000	0	0	1	-2	0
714312060	0	0	1	-2	0
714312120	0	0	1	-2	0
714312180	0	0	1	-2	0
714312240	0	0	1	-2	0
714312300	0	0	1	-2	0
714312360	0	0	1	-2	0
714312420	0	0	1	-2	0
714312480	0	0	1	-2	0
714312540	0	0	1	-2	0
714312600	0	0	1	-2	0
714312660	0	0	1	-2	0
714312720	0	0	1	-2	0
714312780	0	0	1	-2	0
714312840	0	0	1	-2	0
714312900	0	0	1	-2	0
714312960	0	0	1	-2	0
714313020	0	0	1	-2	0
714313080	0	0	1	-2	0
714313140	0	0	1	-2	0
714313200	0	0	1	-2	0
714313260	0	0	1	-2	0
714313320	0	0	1	-2	0
714313380	0	0	1	-2	0
714313440	0	0	1	-2	0
714313500	0	0	1	-2	0
714313560	0	0	1	-2	0
714313620	0	0	1	-2	0
714313680	0	0	1	-2	0.083899
714313740	0	0	1	-2	0.51019
714313800	0	0	1	-2	0
714313860	0	0	1	-2	0
714313920	0	0	1	-2	0
714313980	0	0	1	-2	0
714314040	0	0	1	-2	0
714314100	0	0	1	-2	0
714314160	0	0	1	-2	0
714314220	0	0	1	-2	0
714314280	0	0	1	-2	0
714314340	0	0	1	-2	0
714314400	0	0	1	-2	0
714314460	0	0	1	-2	0
714314520	0	0	1	-2	0
714314580	0	0	1	-2	0
714314640	0	0	1	-2	0
714314700	0	0	1	-2	0
714314760	0	0	1	-2	0
714314820	0	0	1	-2	0
714314880	0	0	1	-2	0
714314940	0	0	1	-2	0
714315000	0	0	1	-2	0
714315060	0	0	1	-2	0
714315120	0	0	1	-2	0
714315180	0	0	1	-2	0
714315240	0	0	1	-2	0
714315300	0	0	1	-2	0
714315360	0	0	1	-2	0
714315420	0	0	1	-2	0
714315480	0	0	1	-2	0
714315540	0	0	1	-2	0
714315600	0	0	1	-2	0
714315660	0	0	1	-2	0
714315720	0	0	1	-2	0
714315780	0	0	1	-2	0
714315840	0	0	1	-2	0
714315900	0	0	1	-2	0
714315960	0	0	1	-2	0
714316020	0	0	1	-2	0
714316080	0	0	1	-2	0
714316140	0	0	1	-2	0
714316200	0	0	1	-2	0
714316260	0	0	1	-2	0
714316320	0	0	1	-2	0
714316380	0	0	1	-2	0
714316440	0	0	1	-2	0
714316500	0	0	1	-2	0
