# Epoch data for S5 H1
# This file contains data that can change from epoch to epoch and must be
# accounted for when doing noise comparisons
# $Id$
#
# GPS start	GPS end		open loop gain (re)	open loop gain (im)	servo (re)		servo (im)		whitener (re)		whitener (im)		filters file	olg file	sensing file
815155213	822760000 	-0.46257758391953 	-0.32130518544383  	-0.06634208988137	0.03001902210216	0.0			0.0
822760000 	824695694	-0.46257758391953	-0.32130518544383	-0.06634208988137	0.03001902210216	0.00986898165584	-0.00162153389333	S5H1Filters_815155213-9540481.txt       H-H1_CAL_REF_OLOOP_GAIN_S5_V3-815155213-9540481.txt     H-H1_CAL_REF_CAV_GAIN_DARM_ERR_S5_V3-815155213-9540481.tx
824695694	824862720	-0.43728581455405	-0.39027997329883	-0.05658417900798	0.02560368121219	0.00986898165584	-0.00162153389333	S5H1Filters_815155213-9540481.txt       H-H1_CAL_REF_OLOOP_GAIN_S5_V3-815155213-9540481.txt     H-H1_CAL_REF_CAV_GAIN_DARM_ERR_S5_V3-815155213-9540481.tx
824862720	835044014	-0.43728581455405	-0.39027997329883 	-0.05658417900798	0.02560368121219	0.00986898165584	-0.00162153389333	S5H1Filters_815155213-9540481.txt       H-H1_CAL_REF_OLOOP_GAIN_S5_V3-815155213-9540481.txt     H-H1_CAL_REF_CAV_GAIN_DARM_ERR_S5_V3-815155213-9540481.tx
835044014	843942254	-0.44150842797886	-0.39404867880012	-0.05882011549878	0.02661541640257	0.00986898165584	-0.00162153389333	S5H1Filters_815155213-9540481.txt	H-H1_CAL_REF_OLOOP_GAIN_S5_V3-815155213-9540481.txt	H-H1_CAL_REF_CAV_GAIN_DARM_ERR_S5_V3-815155213-9540481.txt
843942254	999999999	-0.43008506787969	-0.38385326763875	-0.05162689076466	0.02336056608560	0.00986898165584	-0.00162153389333	S5H1Filters_843942254-999999999.txt	H-H1_CAL_REF_OLOOP_GAIN_S5_V3-843942254-999999999.txt	H-H1_CAL_REF_CAV_GAIN_DARM_ERR_S5_V3-843942254-999999999.txt
