700000000   14400.000000   4385
700547200    496.0462675122379  54.25748469461575  0    -1.080259244595293e-05  9.876214668688109e-05  0    -1.966341096994623e-11 -2.150781670218849e-12 0
700561600    495.8886716930717  55.67943466568278  0    -1.108570077842408e-05  9.873076957061374e-05  0    -1.965716382817264e-11 -2.207148159578845e-12 0
700576000    495.7269997672063  57.10092696282095  0    -1.136871798862972e-05  9.86985809069684e-05  0    -1.965075510840434e-11 -2.263496506617967e-12 0
700590400    495.5612530635527  58.52194990164501  0    -1.16516417502244e-05  9.866558096052953e-05  0    -1.964418486331975e-11 -2.319826248163958e-12 0
700604800    495.3914329445161  59.94249180162775  0    -1.193446973763082e-05  9.863177000255016e-05  0    -1.963745314692496e-11 -2.376136921197497e-12 0
700619200    495.2175408059841  61.362540986196  0    -1.221719962605894e-05  9.859714831094967e-05  0    -1.963056001455337e-11 -2.432428062855999e-12 0
700633600    495.0395780773159  62.78208578282665  0    -1.249982909152503e-05  9.85617161703115e-05  0    -1.962350552286515e-11 -2.488699210437426e-12 0
700648000    494.8575462213297  64.20111452314249  0    -1.278235581087085e-05  9.852547387188085e-05  0    -1.961628972984683e-11 -2.544949901404085e-12 0
700662400    494.6714467342914  65.61961554300828  0    -1.306477746178272e-05  9.848842171356222e-05  0    -1.96089126948108e-11 -2.601179673386435e-12 0
700676800    494.4812811459019  67.03757718262646  0    -1.334709172281057e-05  9.845055999991701e-05  0    -1.960137447839483e-11 -2.657388064186882e-12 0
700691200    494.2870510192848  68.45498778663311  0    -1.362929627338708e-05  9.841188904216103e-05  0    -1.959367514256156e-11 -2.713574611783584e-12 0
700705600    494.0887579509731  69.87183570419367  0    -1.391138879384671e-05  9.83724091581619e-05  0    -1.9585814750598e-11 -2.769738854334241e-12 0
700720000    493.8864035708967  71.28810928909883  0    -1.41933669654448e-05  9.833212067243642e-05  0    -1.957779336711503e-11 -2.825880330179903e-12 0
700734400    493.6799895423684  72.70379689986007  0    -1.44752284703766e-05  9.829102391614799e-05  0    -1.956961105804683e-11 -2.881998577848752e-12 0
700748800    493.4695175620709  74.11888689980557  0    -1.475697099179635e-05  9.824911922710382e-05  0    -1.956126789065036e-11 -2.938093136059903e-12 0
700763200    493.2549893600419  75.53336765717573  0    -1.503859221383632e-05  9.820640694975211e-05  0    -1.95527639335048e-11 -2.994163543727196e-12 0
700777600    493.036406699661  76.94722754521872  0    -1.532008982162581e-05  9.816288743517938e-05  0    -1.9544099256511e-11 -3.050209339962979e-12 0
700792000    492.8137713776341  78.36045494228624  0    -1.560146150131022e-05  9.811856104110737e-05  0    -1.953527393089088e-11 -3.106230064081905e-12 0
700806400    492.5870852239798  79.77303823192885  0    -1.588270494007005e-05  9.80734281318903e-05  0    -1.952628802918688e-11 -3.162225255604712e-12 0
700820800    492.3563501020132  81.18496580299164  0    -1.616381782613993e-05  9.802748907851175e-05  0    -1.951714162526133e-11 -3.218194454262014e-12 0
700835200    492.1215679083314  82.59622604970949  0    -1.644479784882758e-05  9.798074425858161e-05  0    -1.950783479429585e-11 -3.274137199998078e-12 0
700849600    491.8827405727975  84.00680737180261  0    -1.672564269853285e-05  9.793319405633309e-05  0    -1.949836761279076e-11 -3.330053032974611e-12 0
700864000    491.6398700585249  85.41669817457179  0    -1.700635006676668e-05  9.78848388626194e-05  0    -1.948874015856441e-11 -3.385941493574537e-12 0
700878400    491.3929583618612  86.82588686899379  0    -1.728691764617008e-05  9.783567907491067e-05  0    -1.947895251075258e-11 -3.441802122405774e-12 0
700892800    491.1420075123715  88.23436187181659  0    -1.75673431305331e-05  9.778571509729061e-05  0    -1.946900474980778e-11 -3.497634460305016e-12 0
700907200    490.8870195728224  89.64211160565448  0    -1.784762421481379e-05  9.773494734045326e-05  0    -1.945889695749865e-11 -3.553438048341496e-12 0
700921600    490.6279966391641  91.04912449908338  0    -1.812775859515711e-05  9.76833762216995e-05  0    -1.944862921690923e-11 -3.609212427820771e-12 0
700936000    490.3649408405137  92.4553889867359  0    -1.840774396891393e-05  9.763100216493372e-05  0    -1.943820161243831e-11 -3.664957140288486e-12 0
700950400    490.0978543391379  93.86089350939639  0    -1.868757803465991e-05  9.75778256006603e-05  0    -1.942761422979876e-11 -3.720671727534139e-12 0
700964800    489.826739330435  95.26562651409591  0    -1.896725849221444e-05  9.752384696598005e-05  0    -1.941686715601674e-11 -3.776355731594854e-12 0
700979200    489.5515980429165  96.66957645420733  0    -1.924678304265953e-05  9.74690667045867e-05  0    -1.940596047943109e-11 -3.832008694759144e-12 0
700993600    489.2724327381894  98.0727317895401  0    -1.952614938835871e-05  9.741348526676314e-05  0    -1.939489428969252e-11 -3.88763015957067e-12 0
701008000    488.9892457109372  99.47508098643517  0    -1.980535523297595e-05  9.735710310937775e-05  0    -1.938366867776292e-11 -3.943219668832005e-12 0
701022400    488.7020392889012  100.8766125178598  0    -2.008439828149446e-05  9.729992069588075e-05  0    -1.937228373591461e-11 -3.998776765608387e-12 0
701036800    488.4108158328613  102.2773148635023  0    -2.036327624023566e-05  9.724193849630022e-05  0    -1.936073955772954e-11 -4.054300993231481e-12 0
701051200    488.1155777366167  103.6771765098667  0    -2.064198681687793e-05  9.718315698723836e-05  0    -1.934903623809857e-11 -4.109791895303131e-12 0
701065600    487.816327426966  105.0761859503674  0    -2.092052772047551e-05  9.712357665186757e-05  0    -1.933717387322069e-11 -4.165249015699106e-12 0
701080000    487.5130673636876  106.4743316854239  0    -2.119889666147732e-05  9.706319797992637e-05  0    -1.932515256060217e-11 -4.220671898572858e-12 0
701094400    487.2058000395192  107.8716022225549  0    -2.147709135174579e-05  9.700202146771552e-05  0    -1.931297239905582e-11 -4.276060088359263e-12 0
701108800    486.8945279801374  109.2679860764735  0    -2.175510950457564e-05  9.694004761809385e-05  0    -1.930063348870017e-11 -4.331413129778368e-12 0
701123200    486.5792537441366  110.6634717691806  0    -2.203294883471269e-05  9.687727694047408e-05  0    -1.928813593095862e-11 -4.386730567839131e-12 0
701137600    486.2599799230089  112.0580478300603  0    -2.231060705837267e-05  9.681370995081879e-05  0    -1.92754798285586e-11 -4.442011947843163e-12 0
701152000    485.9367091411219  113.4517027959734  0    -2.258808189325996e-05  9.674934717163606e-05  0    -1.926266528553079e-11 -4.497256815388467e-12 0
701166400    485.6094440556972  114.8444252113521  0    -2.286537105858634e-05  9.668418913197515e-05  0    -1.924969240720818e-11 -4.55246471637317e-12 0
701180800    485.2781873567891  116.2362036282938  0    -2.314247227508977e-05  9.661823636742227e-05  0    -1.923656130022527e-11 -4.607635196999255e-12 0
701195200    484.9429417672623  117.6270266066555  0    -2.341938326505313e-05  9.65514894200961e-05  0    -1.922327207251716e-11 -4.662767803776296e-12 0
701209600    484.6037100427688  119.0168827141477  0    -2.369610175232291e-05  9.648394883864331e-05  0    -1.920982483331867e-11 -4.71786208352518e-12 0
701224000    484.2604949717265  120.4057605264284  0    -2.397262546232791e-05  9.641561517823411e-05  0    -1.919621969316343e-11 -4.772917583381836e-12 0
701238400    483.9132993752951  121.7936486271969  0    -2.424895212209801e-05  9.634648900055766e-05  0    -1.918245676388302e-11 -4.827933850800956e-12 0
701252800    483.5621261073539  123.1805356082879  0    -2.452507946028275e-05  9.627657087381747e-05  0    -1.916853615860598e-11 -4.882910433559715e-12 0
701267200    483.2069780544775  124.5664100697649  0    -2.480100520717011e-05  9.620586137272668e-05  0    -1.915445799175693e-11 -4.937846879761487e-12 0
701281600    482.8478581359126  125.9512606200143  0    -2.507672709470505e-05  9.613436107850337e-05  0    -1.914022237905562e-11 -4.992742737839562e-12 0
701296000    482.4847693035538  127.3350758758388  0    -2.535224285650827e-05  9.606207057886585e-05  0    -1.912582943751596e-11 -5.047597556560854e-12 0
701310400    482.1177145419194  128.7178444625509  0    -2.562755022789476e-05  9.598899046802768e-05  0    -1.911127928544508e-11 -5.102410885029616e-12 0
701324800    481.7466968681269  130.0995550140666  0    -2.590264694589242e-05  9.591512134669293e-05  0    -1.909657204244237e-11 -5.15718227269114e-12 0
701339200    481.3717193318682  131.4801961729987  0    -2.617753074926069e-05  9.584046382205111e-05  0    -1.908170782939842e-11 -5.21191126933546e-12 0
701353600    480.9927850153843  132.8597565907503  0    -2.645219937850915e-05  9.576501850777234e-05  0    -1.906668676849415e-11 -5.266597425101064e-12 0
701368000    480.6098970334403  134.2382249276079  0    -2.672665057591604e-05  9.568878602400213e-05  0    -1.905150898319969e-11 -5.321240290478579e-12 0
701382400    480.2230585332995  135.6155898528348  0    -2.700088208554687e-05  9.561176699735642e-05  0    -1.903617459827344e-11 -5.37583941631447e-12 0
701396800    479.832272694698  136.9918400447638  0    -2.72748916532729e-05  9.553396206091635e-05  0    -1.902068373976099e-11 -5.430394353814728e-12 0
701411200    479.4375427298178  138.3669641908909  0    -2.754867702678975e-05  9.545537185422309e-05  0    -1.900503653499415e-11 -5.484904654548576e-12 0
701425600    479.0388718832611  139.7409509879679  0    -2.782223595563586e-05  9.537599702327258e-05  0    -1.898923311258983e-11 -5.539369870452128e-12 0
701440000    478.6362634320234  141.1137891420954  0    -2.8095566191211e-05  9.529583822051024e-05  0    -1.897327360244905e-11 -5.593789553832098e-12 0
701454400    478.2297206854665  142.4854673688156  0    -2.836866548679474e-05  9.521489610482552e-05  0    -1.895715813575581e-11 -5.648163257369459e-12 0
701468800    477.8192469852912  143.8559743932049  0    -2.864153159756495e-05  9.513317134154662e-05  0    -1.894088684497606e-11 -5.702490534123136e-12 0
701483200    477.40484570551  145.2252989499671  0    -2.891416228061622e-05  9.50506646024349e-05  0    -1.892445986385659e-11 -5.75677093753367e-12 0
701497600    476.9865202524194  146.5934297835253  0    -2.918655529497831e-05  9.49673765656794e-05  0    -1.890787732742392e-11 -5.811004021426892e-12 0
701512000    476.5642740645719  147.9603556481151  0    -2.945870840163458e-05  9.48833079158913e-05  0    -1.889113937198323e-11 -5.86518934001759e-12 0
701526400    476.1381106127475  149.3260653078763  0    -2.973061936354038e-05  9.479845934409829e-05  0    -1.88742461351172e-11 -5.919326447913173e-12 0
701540800    475.7080333999253  150.6905475369462  0    -3.000228594564143e-05  9.47128315477388e-05  0    -1.885719775568489e-11 -5.973414900117334e-12 0
701555200    475.274045961255  152.0537911195507  0    -3.027370591489223e-05  9.462642523065635e-05  0    -1.88399943738206e-11 -6.027454252033704e-12 0
701569600    474.8361518640273  153.4157848500978  0    -3.054487704027436e-05  9.453924110309379e-05  0    -1.882263613093273e-11 -6.081444059469511e-12 0
701584000    474.3943547076451  154.7765175332684  0    -3.081579709281484e-05  9.445127988168739e-05  0    -1.880512316970258e-11 -6.135383878639223e-12 0
701598400    473.9486581235934  156.1359779841094  0    -3.108646384560452e-05  9.436254228946092e-05  0    -1.878745563408325e-11 -6.189273266168213e-12 0
701612800    473.49906577541  157.494155028125  0    -3.135687507381624e-05  9.427302905581988e-05  0    -1.876963366929837e-11 -6.243111779096378e-12 0
701627200    473.0455813586549  158.8510375013689  0    -3.162702855472328e-05  9.418274091654529e-05  0    -1.875165742184097e-11 -6.296898974881807e-12 0
701641600    472.5882086008803  160.2066142505358  0    -3.189692206771749e-05  9.409167861378782e-05  0    -1.873352703947223e-11 -6.350634411404399e-12 0
701656000    472.1269512615996  161.5608741330531  0    -3.216655339432763e-05  9.399984289606152e-05  0    -1.871524267122032e-11 -6.404317646969502e-12 0
701670400    471.661813132257  162.9138060171729  0    -3.24359203182376e-05  9.390723451823784e-05  0    -1.869680446737913e-11 -6.45794824031155e-12 0
701684800    471.1927980361956  164.2653987820628  0    -3.27050206253046e-05  9.381385424153929e-05  0    -1.867821257950702e-11 -6.511525750597686e-12 0
701699200    470.7199098286268  165.6156413178979  0    -3.29738521035774e-05  9.371970283353328e-05  0    -1.865946716042565e-11 -6.565049737431382e-12 0
701713600    470.2431523965979  166.964522525952  0    -3.324241254331446e-05  9.36247810681257e-05  0    -1.864056836421864e-11 -6.618519760856063e-12 0
701728000    469.7625296589607  168.3120313186886  0    -3.351069973700214e-05  9.352908972555471e-05  0    -1.862151634623037e-11 -6.671935381358722e-12 0
701742400    469.278045566339  169.6581566198521  0    -3.377871147937284e-05  9.343262959238419e-05  0    -1.860231126306463e-11 -6.725296159873537e-12 0
701756800    468.7897041010959  171.0028873645592  0    -3.404644556742309e-05  9.333540146149732e-05  0    -1.858295327258343e-11 -6.778601657785474e-12 0
701771200    468.2975092773017  172.3462124993893  0    -3.43138998004317e-05  9.323740613209009e-05  0    -1.85634425339056e-11 -6.83185143693389e-12 0
701785600    467.8014651407004  173.6881209824759  0    -3.458107197997783e-05  9.313864440966474e-05  0    -1.854377920740555e-11 -6.885045059616149e-12 0
701800000    467.3015757686766  175.0286017835968  0    -3.484795990995905e-05  9.303911710602303e-05  0    -1.852396345471193e-11 -6.938182088591199e-12 0
701814400    466.797845270222  176.3676438842653  0    -3.511456139660943e-05  9.29388250392597e-05  0    -1.850399543870632e-11 -6.991262087083186e-12 0
701828800    466.2902777859014  177.7052362778205  0    -3.538087424851754e-05  9.28377690337557e-05  0    -1.848387532352184e-11 -7.044284618785033e-12 0
701843200    465.7788774878192  179.0413679695177  0    -3.564689627664444e-05  9.273594992017137e-05  0    -1.846360327454186e-11 -7.097249247862023e-12 0
701857600    465.2636485795845  180.376027976619  0    -3.591262529434175e-05  9.263336853543967e-05  0    -1.844317945839861e-11 -7.150155538955394e-12 0
701872000    464.7445952962769  181.7092053284832  0    -3.617805911736956e-05  9.253002572275927e-05  0    -1.842260404297182e-11 -7.203003057185909e-12 0
701886400    464.2217219044118  183.0408890666567  0    -3.644319556391438e-05  9.242592233158763e-05  0    -1.840187719738731e-11 -7.255791368157431e-12 0
701900800    463.6950327019047  184.3710682449626  0    -3.670803245460714e-05  9.232105921763402e-05  0    -1.838099909201568e-11 -7.308520037960495e-12 0
701915200    463.1645320180367  185.6997319295915  0    -3.697256761254101e-05  9.221543724285246e-05  0    -1.835996989847079e-11 -7.361188633175874e-12 0
701929600    462.6302242134184  187.0268691991911  0    -3.723679886328937e-05  9.21090572754347e-05  0    -1.833878978960846e-11 -7.413796720878145e-12 0
701944000    462.0921136799541  188.3524691449556  0    -3.750072403492367e-05  9.200192018980298e-05  0    -1.8317458939525e-11 -7.466343868639244e-12 0
701958400    461.550204840806  189.6765208707161  0    -3.776434095803124e-05  9.189402686660295e-05  0    -1.829597752355576e-11 -7.518829644532018e-12 0
701972800    461.0045021503572  190.9990134930295  0    -3.802764746573318e-05  9.178537819269633e-05  0    -1.827434571827373e-11 -7.571253617133782e-12 0
701987200    460.4550100941759  192.3199361412681  0    -3.829064139370211e-05  9.167597506115375e-05  0    -1.825256370148808e-11 -7.623615355529859e-12 0
702001600    459.9017331889782  193.6392779577095  0    -3.855332058018003e-05  9.15658183712473e-05  0    -1.823063165224267e-11 -7.675914429317131e-12 0
702016000    459.3446759825904  194.9570280976251  0    -3.881568286599603e-05  9.145490902844309e-05  0    -1.820854975081458e-11 -7.728150408607563e-12 0
702030400    458.7838430539126  196.2731757293697  0    -3.907772609458406e-05  9.134324794439402e-05  0    -1.81863181787127e-11 -7.780322864031746e-12 0
702044800    458.2192390128804  197.5877100344703  0    -3.933944811200067e-05  9.123083603693209e-05  0    -1.816393711867613e-11 -7.83243136674243e-12 0
702059200    457.6508685004272  198.9006202077152  0    -3.96008467669427e-05  9.111767423006089e-05  0    -1.814140675467275e-11 -7.884475488418037e-12 0
702073600    457.0787361884463  200.2118954572427  0    -3.986191991076494e-05  9.100376345394811e-05  0    -1.811872727189771e-11 -7.93645480126619e-12 0
702088000    456.5028467797517  201.5215250046299  0    -4.012266539749787e-05  9.088910464491773e-05  0    -1.809589885677186e-11 -7.988368878027235e-12 0
702102400    455.9232050080405  202.8294980849812  0    -4.038308108386519e-05  9.077369874544249e-05  0    -1.807292169694024e-11 -8.040217291977733e-12 0
702116800    455.3398156378532  204.1358039470169  0    -4.064316482930153e-05  9.065754670413602e-05  0    -1.804979598127057e-11 -8.09199961693399e-12 0
702131200    454.7526834645352  205.4404318531614  0    -4.090291449596999e-05  9.054064947574513e-05  0    -1.802652189985165e-11 -8.143715427255548e-12 0
702145600    454.1618133141963  206.7433710796316  0    -4.116232794877975e-05  9.042300802114185e-05  0    -1.800309964399182e-11 -8.195364297848683e-12 0
702160000    453.5672100436724  208.044610916525  0    -4.142140305540358e-05  9.030462330731568e-05  0    -1.797952940621738e-11 -8.246945804169906e-12 0
702174400    452.9688785404846  209.3441406679079  0    -4.168013768629539e-05  9.01854963073655e-05  0    -1.795581138027103e-11 -8.298459522229447e-12 0
702188800    452.3668237227995  210.6419496519029  0    -4.193852971470775e-05  9.00656280004917e-05  0    -1.793194576111023e-11 -8.349905028594744e-12 0
702203200    451.7610505393883  211.9380272007772  0    -4.219657701670936e-05  8.994501937198799e-05  0    -1.790793274490567e-11 -8.401281900393922e-12 0
702217600    451.1515639695867  213.23236266103  0    -4.245427747120247e-05  8.982367141323344e-05  0    -1.788377252903956e-11 -8.452589715319263e-12 0
702232000    450.5383690232537  214.52494539348  0    -4.271162895994037e-05  8.970158512168423e-05  0    -1.785946531210411e-11 -8.503828051630691e-12 0
702246400    449.9214707407303  215.815764773353  0    -4.296862936754478e-05  8.957876150086553e-05  0    -1.783501129389983e-11 -8.554996488159222e-12 0
702260800    449.3008741927983  217.1048101903694  0    -4.322527658152323e-05  8.945520156036314e-05  0    -1.78104106754339e-11 -8.606094604310442e-12 0
702275200    448.6765844806384  218.3920710488311  0    -4.348156849228645e-05  8.933090631581537e-05  0    -1.778566365891853e-11 -8.657121980067951e-12 0
702289600    448.0486067357884  219.6775367677086  0    -4.373750299316566e-05  8.920587678890447e-05  0    -1.776077044776931e-11 -8.708078195996827e-12 0
702304000    447.416946120101  220.9611967807283  0    -4.399307798042993e-05  8.908011400734841e-05  0    -1.77357312466035e-11 -8.758962833247061e-12 0
702318400    446.7816078257015  222.243040536459  0    -4.424829135330349e-05  8.895361900489236e-05  0    -1.771054626123837e-11 -8.809775473557008e-12 0
702332800    446.1425970749449  223.5230574983988  0    -4.450314101398293e-05  8.882639282130018e-05  0    -1.768521569868952e-11 -8.860515699256829e-12 0
702347200    445.499919120373  224.8012371450617  0    -4.475762486765449e-05  8.869843650234594e-05  0    -1.765973976716916e-11 -8.911183093271911e-12 0
702361600    444.8535792446713  226.0775689700642  0    -4.501174082251129e-05  8.856975109980523e-05  0    -1.76341186760844e-11 -8.961777239126311e-12 0
702376000    444.2035827606256  227.3520424822112  0    -4.52654867897705e-05  8.844033767144656e-05  0    -1.760835263603554e-11 -9.012297720946166e-12 0
702390400    443.5499350110784  228.624647205583  0    -4.55188606836905e-05  8.831019728102274e-05  0    -1.758244185881432e-11 -9.062744123463115e-12 0
702404800    442.8926413688847  229.8953726796205  0    -4.577186042158805e-05  8.817933099826193e-05  0    -1.75563865574022e-11 -9.113116032017722e-12 0
702419200    442.2317072368681  231.1642084592121  0    -4.602448392385539e-05  8.804773989885916e-05  0    -1.75301869459686e-11 -9.163413032562868e-12 0
702433600    441.5671380477764  232.4311441147788  0    -4.627672911397736e-05  8.791542506446715e-05  0    -1.750384323986915e-11 -9.21363471166717e-12 0
702448000    440.8989392642368  233.6961692323603  0    -4.652859391854843e-05  8.778238758268767e-05  0    -1.747735565564388e-11 -9.263780656518366e-12 0
702462400    440.2271163787107  234.9592734137008  0    -4.678007626728978e-05  8.764862854706245e-05  0    -1.74507244110155e-11 -9.313850454926721e-12 0
702476800    439.5516749134495  236.2204462763338  0    -4.703117409306629e-05  8.75141490570643e-05  0    -1.742394972488757e-11 -9.363843695328403e-12 0
702491200    438.8726204204482  237.4796774536682  0    -4.728188533190355e-05  8.7378950218088e-05  0    -1.73970318173427e-11 -9.413759966788877e-12 0
702505600    438.1899584814004  238.7369565950729  0    -4.753220792300481e-05  8.724303314144126e-05  0    -1.736997090964076e-11 -9.46359885900627e-12 0
702520000    437.5036947076518  239.9922733659625  0    -4.778213980876795e-05  8.71063989443355e-05  0    -1.734276722421706e-11 -9.513359962314762e-12 0
702534400    436.8138347401551  241.2456174478816  0    -4.803167893480234e-05  8.696904874987678e-05  0    -1.731542098468051e-11 -9.563042867687932e-12 0
702548800    436.1203842494223  242.4969785385899  0    -4.828082324994577e-05  8.683098368705651e-05  0    -1.728793241581177e-11 -9.612647166742133e-12 0
702563200    435.4233489354795  243.7463463521471  0    -4.85295707062813e-05  8.669220489074219e-05  0    -1.726030174356145e-11 -9.662172451739852e-12 0
702577600    434.7227345278185  244.9937106189971  0    -4.87779192591541e-05  8.655271350166799e-05  0    -1.72325291950482e-11 -9.711618315593051e-12 0
702592000    434.0185467853516  246.2390610860526  0    -4.902586686718821e-05  8.641251066642559e-05  0    -1.720461499855687e-11 -9.760984351866515e-12 0
702606400    433.3107914963621  247.4823875167793  0    -4.927341149230341e-05  8.627159753745448e-05  0    -1.717655938353663e-11 -9.810270154781206e-12 0
702620800    432.5994744784586  248.7236796912802  0    -4.952055109973188e-05  8.612997527303269e-05  0    -1.714836258059907e-11 -9.859475319217581e-12 0
702635200    431.8846015785261  249.9629274063793  0    -4.976728365803498e-05  8.59876450372672e-05  0    -1.712002482151634e-11 -9.908599440718927e-12 0
702649600    431.1661786726784  251.2001204757058  0    -5.001360713911993e-05  8.584460800008437e-05  0    -1.70915463392192e-11 -9.957642115494693e-12 0
702664000    430.4442116662094  252.4352487297775  0    -5.025951951825649e-05  8.570086533722033e-05  0    -1.706292736779515e-11 -1.00066029404238e-11 0
702678400    429.718706493545  253.6683020160849  0    -5.050501877409361e-05  8.555641823021131e-05  0    -1.703416814248646e-11 -1.005548151305797e-11 0
702692800    428.9896691181941  254.899270199174  0    -5.075010288867598e-05  8.54112678663839e-05  0    -1.700526889968826e-11 -1.010427743162501e-11 0
702707200    428.2571055326995  256.12814316073  0    -5.09947698474607e-05  8.526541543884538e-05  0    -1.697622987694661e-11 -1.015299029503212e-11 0
702721600    427.5210217585889  257.3549107996606  0    -5.123901763933386e-05  8.511886214647381e-05  0    -1.694705131295653e-11 -1.020161970286921e-11 0
702736000    426.7814238463253  258.5795630321786  0    -5.148284425662692e-05  8.497160919390826e-05  0    -1.691773344756004e-11 -1.025016525541219e-11 0
702750400    426.0383178752568  259.8020897918852  0    -5.17262476951334e-05  8.482365779153883e-05  0    -1.688827652174419e-11 -1.029862655362622e-11 0
