# link: https://git.ligo.org/extreme-matter/eos-models-in-lal-and-bilby/eos_tables/-/blob/main/Modified_tables/eos_Crust_BsK24_nbmin_1e-11_core_KDE0v1_modified.d
# SHA: 2e3690ed9867cb3bc16a62a46657112b7a8a42bd
#
# Model Crust_BsK24_nbmin_1e-11_core_KDE0v1
# Model computed at temperature 0.0  MeV
#
#1378	number of points
#
#  n_B [1/fm^3]   eps[g/cm^3]   P[dyn/cm^2] mu_B [MeV] mu_e [MeV] log-enthalpy H [dimensionless] Y_e+Y_mu[dimensionless] cs2[speed of sound squared]
#
0	1.0007434329769086e-11	1.6586122468902155e+04	1.6736726261730990e+19	9.3041428045287444e+02	9.4999999999999996e-01		1.0000000000000000e-10	4.6428571428571430e-01	2.2362879491571580e-06
1	1.0479017884292111e-11	1.7367716584427875e+04	1.8307633028124113e+19	9.3041438750724171e+02	9.4999999999999996e-01		1.0311009910977480e-07	4.6428571428571430e-01	2.2817207767234802e-06
2	1.0972824024701593e-11	1.8186142100873280e+04	2.0020978647420674e+19	9.3041449871712928e+02	9.4999999999999996e-01		2.1040436059248882e-07	4.6428571428571430e-01	2.3763338410202228e-06
3	1.1489899953235613e-11	1.9043134644276732e+04	2.1889232141263196e+19	9.3041461422104373e+02	9.4999999999999996e-01		3.2213426806044688e-07	4.6428571428571430e-01	2.4742809661873687e-06
4	1.2031342219786589e-11	1.9940511629832730e+04	2.3925915787616600e+19	9.3041473416122653e+02	9.4999999999999996e-01		4.3845559019666444e-07	4.6428571428571430e-01	2.5756560708829419e-06
5	1.2598299047326799e-11	2.0880176116126306e+04	2.6145690936867549e+19	9.3041485868372820e+02	9.4999999999999996e-01		5.5952846489887594e-07	4.6428571428571430e-01	2.6805549065906529e-06
6	1.3191972766914976e-11	2.1864120840995274e+04	2.8564450571016393e+19	9.3041498793848211e+02	9.4999999999999996e-01		6.8551748399942120e-07	4.6428571428571430e-01	2.7890750698746532e-06
7	1.3813622367448867e-11	2.2894432447581377e+04	3.1199419116981105e+19	9.3041512207938092e+02	9.4999999999999996e-01		8.1659177853763222e-07	4.6428571428571430e-01	2.9013160141268181e-06
8	1.4464566165570533e-11	2.3973295909532277e+04	3.4069260062412001e+19	9.3041526126435190e+02	9.4999999999999996e-01		9.5292510456147762e-07	4.6428571428571430e-01	3.0173790608042349e-06
9	1.5146184601385894e-11	2.5102999164738769e+04	3.7194191962420027e+19	9.3041540565543482e+02	9.4999999999999996e-01		1.0946959294345449e-06	4.6428571428571430e-01	3.1373674101371998e-06
10	1.5859923165928539e-11	2.6285937967436439e+04	4.0596113468439675e+19	9.3041555541886055e+02	9.4999999999999996e-01		1.2420875186236280e-06	4.6428571428571430e-01	3.2613861513089791e-06
11	1.6607295466574385e-11	2.7524620968959731e+04	4.4298738056310948e+19	9.3041571072512966e+02	9.4999999999999996e-01		1.3952880229429300e-06	4.6428571428571430e-01	3.3895422720951450e-06
12	1.7389886436909655e-11	2.8821675037926649e+04	4.8327739179688845e+19	9.3041587174909307e+02	9.4999999999999996e-01		1.5544905662290695e-06	4.6428571428571430e-01	3.5219446679463785e-06
13	1.8209355697857525e-11	3.0179850831134550e+04	5.2710906627392299e+19	9.3041603867003244e+02	9.4999999999999996e-01		1.7198933334214388e-06	4.6428571428571430e-01	3.6587041505184395e-06
14	1.9067441077192683e-11	3.1602028626984305e+04	5.7478314919468237e+19	9.3041621167174435e+02	9.4999999999999996e-01		1.8916996590223705e-06	4.6428571428571430e-01	3.7999334556373327e-06
15	1.9965962294906964e-11	3.3091224433803749e+04	6.2662504636807643e+19	9.3041639094262064e+02	9.4999999999999996e-01		2.0701181159107760e-06	4.6428571428571430e-01	3.9457472506908429e-06
16	2.0906824822240907e-11	3.4650596386024212e+04	6.8298677643396817e+19	9.3041657667573497e+02	9.4999999999999996e-01		2.2553626044824944e-06	4.6428571428571430e-01	4.0962621414425009e-06
17	2.1892023922566508e-11	3.6283451441778117e+04	7.4424907229022650e+19	9.3041676906892621e+02	9.4999999999999996e-01		2.4476524420911102e-06	4.6428571428571430e-01	4.2515966782588686e-06
18	2.2923648882688602e-11	3.7993252396119155e+04	8.1082364273682629e+19	9.3041696832488617e+02	9.4999999999999996e-01		2.6472124527613184e-06	4.6428571428571430e-01	4.4118713617503584e-06
19	2.4003887443539763e-11	3.9783625224741772e+04	8.8315560613566906e+19	9.3041717465124520e+02	9.4999999999999996e-01		2.8542730571487143e-06	4.6428571428571430e-01	4.5772086478182445e-06
20	2.5135030439664093e-11	4.1658366773774207e+04	9.6172610872391025e+19	9.3041738826066148e+02	9.4999999999999996e-01		3.0690703627175714e-06	4.6428571428571430e-01	4.7477329520942718e-06
21	2.6319476657327912e-11	4.3621452811952600e+04	1.0470551411164047e+20	9.3041760937090964e+02	9.4999999999999996e-01		3.2918462541088287e-06	4.6428571428571430e-01	4.9235706537872450e-06
22	2.7559737921561781e-11	4.5677046462257480e+04	1.1397045674926875e+20	9.3041783820497108e+02	9.4999999999999996e-01		3.5228484836716740e-06	4.6428571428571430e-01	5.1048500989198745e-06
23	2.8858444422919263e-11	4.7829507030890600e+04	1.2402813829879367e+20	9.3041807499112508e+02	9.4999999999999996e-01		3.7623307621290005e-06	4.6428571428571430e-01	5.2917016029530630e-06
24	3.0218350295251428e-11	5.0083399252322430e+04	1.3494412159038471e+20	9.3041831996304086e+02	9.4999999999999996e-01		4.0105528493501183e-06	4.6428571428571430e-01	5.4842574528004762e-06
25	3.1642339456323044e-11	5.2443502970013149e+04	1.4678920925243734e+20	9.3041857335987083e+02	9.4999999999999996e-01		4.2677806452011195e-06	4.6428571428571430e-01	5.6826519082307202e-06
26	3.3133431723658600e-11	5.4914823273343114e+04	1.5963984835724077e+20	9.3041883542634480e+02	9.4999999999999996e-01		4.5342862804460409e-06	4.6428571428571430e-01	5.8870212026573596e-06
27	3.4694789218587237e-11	5.7502601112250857e+04	1.7357856526775144e+20	9.3041910641286472e+02	9.4999999999999996e-01		4.8103482076695029e-06	4.6428571428571430e-01	6.0975035433071277e-06
28	3.6329723072065985e-11	6.0212324412089198e+04	1.8869443286509915e+20	9.3041938657560047e+02	9.4999999999999996e-01		5.0962512921924973e-06	4.6428571428571430e-01	6.3142391107784057e-06
29	3.8041700446505346e-11	6.3049739712278468e+04	2.0508357248874522e+20	9.3041967617658838e+02	9.4999999999999996e-01		5.3922869029538296e-06	4.6428571428571430e-01	6.5373700579815879e-06
30	3.9834351888484193e-11	6.6020864353435172e+04	2.2284969308365472e+20	9.3041997548382631e+02	9.4999999999999996e-01		5.6987530033275759e-06	4.6428571428571430e-01	6.7670405084666624e-06
31	4.1711479027950347e-11	6.9131999238829769e+04	2.4210467022252491e+20	9.3042028477137524e+02	9.4999999999999996e-01		6.0159542418497189e-06	4.6428571428571430e-01	7.0033965541427951e-06
32	4.3677062640232477e-11	7.2389742197237734e+04	2.6296916785624662e+20	9.3042060431945686e+02	9.4999999999999996e-01		6.3442020428250971e-06	4.6428571428571430e-01	7.2465862523808132e-06
33	4.5735271087959245e-11	7.5801001975523322e+04	2.8557330584349609e+20	9.3042093441455484e+02	9.4999999999999996e-01		6.6838146967861984e-06	4.6428571428571430e-01	7.4967596225116589e-06
34	4.7890469160791447e-11	7.9373012890639977e+04	3.1005737652145966e+20	9.3042127534951601e+02	9.4999999999999996e-01		7.0351174507770530e-06	4.6428571428571430e-01	7.7540686417243784e-06
35	5.0147227331709143e-11	8.3113350172115883e+04	3.3657261380471508e+20	9.3042162742365247e+02	9.4999999999999996e-01		7.3984425984334453e-06	4.6428571428571430e-01	8.0186672403552428e-06
36	5.2510331449487753e-11	8.7029946027573926e+04	3.6528201853961280e+20	9.3042199094284354e+02	9.4999999999999996e-01		7.7741295698322097e-06	4.6428571428571430e-01	8.2907112965921052e-06
37	5.4984792887913209e-11	9.1131106465352568e+04	3.9636124409783891e+20	9.3042236621964071e+02	9.4999999999999996e-01		8.1625250210830095e-06	4.6428571428571430e-01	8.5703586305825073e-06
38	5.7575859173263161e-11	9.5425528909914821e+04	4.2999954646607960e+20	9.3042275357337007e+02	9.4999999999999996e-01		8.5639829236340724e-06	4.6428571428571430e-01	8.8577689979525828e-06
39	6.0289025112590066e-11	9.9922320647405111e+04	4.6640080338055247e+20	9.3042315333023782e+02	9.4999999999999996e-01		8.9788646532666334e-06	4.6428571428571430e-01	9.1531040827585848e-06
40	6.3130044446403869e-11	1.0463101814047359e+05	5.0578460736597983e+20	9.3042356582343575e+02	9.4999999999999996e-01		9.4075390787504566e-06	4.6428571428571430e-01	9.4565274898595302e-06
41	6.6104942050470263e-11	1.0956160725334311e+05	5.4838743787041069e+20	9.3042399139324607e+02	9.4999999999999996e-01		9.8503826501351993e-06	4.6428571428571430e-01	9.7682047367205635e-06
42	6.9220026712595053e-11	1.1472454443000644e+05	5.9446391804072401e+20	9.3042443038714828e+02	9.4999999999999996e-01		1.0307779486650253e-05	4.6428571428571430e-01	1.0088303244671414e-05
43	7.2481904511494762e-11	1.2013077887048194e+05	6.4428816206108715e+20	9.3042488315992568e+02	9.4999999999999996e-01		1.0780121464190163e-05	4.6428571428571430e-01	1.0416992329605921e-05
44	7.5897492826123906e-11	1.2579177575216103e+05	6.9815521937805450e+20	9.3042535007377160e+02	9.4999999999999996e-01		1.1267808302357421e-05	4.6428571428571430e-01	1.0754443192149056e-05
45	7.9474035005165686e-11	1.3171954054549648e+05	7.5638262256511051e+20	9.3042583149839641e+02	9.4999999999999996e-01		1.1771247651041255e-05	4.6428571428571430e-01	1.1100828907295347e-05
46	8.3219115727801438e-11	1.3792664447561715e+05	8.1931204603554012e+20	9.3042632781113559e+02	9.4999999999999996e-01		1.2290855176505513e-05	4.6428571428571430e-01	1.1456324413513258e-05
47	8.7140677088326131e-11	1.4442625118386085e+05	8.8731108329965250e+20	9.3042683939705614e+02	9.4999999999999996e-01		1.2827054646963232e-05	4.6428571428571430e-01	1.1821106501369580e-05
48	9.1247035438728748e-11	1.5123214464579159e+05	9.6077515098112157e+20	9.3042736664906431e+02	9.4999999999999996e-01		1.3380278017616150e-05	4.6428571428571430e-01	1.2195353801624690e-05
