# link: https://git.ligo.org/extreme-matter/eos-models-in-lal-and-bilby/eos_tables/-/blob/main/Modified_tables/eos_Crust_BsK24_nbmin_1e-11_core_GMSR_DHSL59_interpolated.d
# SHA: e5cd16a012cb50107916cf9c51a33f141c2538b5
#
# Model Crust_BsK24_nbmin_1e-11_core_GMSR_DHSL59# Model computed at temperature 0.0  MeV
#
#1000	number of points in H
# This table has been interpolated from the original one in H 
#  n_B [1/fm^3]   eps[g/cm^3]   P[dyn/cm^2] mu_B [MeV] mu_e [MeV] log-enthalpy H [dimensionless] Y_e+Y_mu[dimensionless] cs2[speed of sound squared] 
#
0	1.0192213651435626e-11	1.6586122468902155e+04	1.6736726261730990e+19	9.3041428045287444e+02	9.4999999999999996e-01	1.0000000000000000e-10	4.6428571428571430e-01	2.2362879491571580e-06
1	1.0000011258743391e-11	1.6586141142818800e+04	1.6741988586526503e+19	9.3041428045543216e+02	9.4999999999999996e-01	1.0246112651869620e-10	4.6428571428571430e-01	2.2362890346423452e-06
2	1.0000022794578714e-11	1.6586160276324161e+04	1.6747252565890703e+19	9.3041428045805287e+02	9.4999999999999996e-01	1.0498282447480235e-10	4.6428571428571430e-01	2.2362901468426967e-06
3	1.0000034614325542e-11	1.6586179880729298e+04	1.6752518200343876e+19	9.3041428046073804e+02	9.4999999999999996e-01	1.0756658460802803e-10	4.6428571428571430e-01	2.2362912864157056e-06
4	1.0000046724971292e-11	1.6586199967623648e+04	1.6757785490406177e+19	9.3041428046348938e+02	9.4999999999999996e-01	1.1021393434707203e-10	4.6428571428571430e-01	2.2362924540350481e-06
5	1.0000059133675358e-11	1.6586220548881884e+04	1.6763054436598276e+19	9.3041428046630836e+02	9.4999999999999996e-01	1.1292643871258627e-10	4.6428571428571430e-01	2.2362936503909804e-06
6	1.0000071847773329e-11	1.6586241636670919e+04	1.6768325039440892e+19	9.3041428046919680e+02	9.4999999999999996e-01	1.1570570124236057e-10	4.6428571428571430e-01	2.2362948761907452e-06
7	1.0000084874781337e-11	1.6586263243457128e+04	1.6773597299454902e+19	9.3041428047215618e+02	9.4999999999999996e-01	1.1855336493927974e-10	4.6428571428571430e-01	2.2362961321589932e-06
8	1.0000098222400493e-11	1.6586285382013677e+04	1.6778871217161355e+19	9.3041428047518855e+02	9.4999999999999996e-01	1.2147111324260710e-10	4.6428571428571430e-01	2.2362974190382090e-06
9	1.0000111898521445e-11	1.6586308065428115e+04	1.6784146793081455e+19	9.3041428047829550e+02	9.4999999999999996e-01	1.2446067102317598e-10	4.6428571428571430e-01	2.2362987375891500e-06
10	1.0000125911229036e-11	1.6586331307110078e+04	1.6789424027736697e+19	9.3041428048147884e+02	9.4999999999999996e-01	1.2752380560307465e-10	4.6428571428571430e-01	2.2363000885912984e-06
11	1.0000140268807088e-11	1.6586355120799242e+04	1.6794702921648374e+19	9.3041428048474063e+02	9.4999999999999996e-01	1.3066232780042256e-10	4.6428571428571430e-01	2.2363014728433186e-06
12	1.0000154979743303e-11	1.6586379520573424e+04	1.6799983475338306e+19	9.3041428048808257e+02	9.4999999999999996e-01	1.3387809299986453e-10	4.6428571428571430e-01	2.2363028911635325e-06
13	1.0000170052734270e-11	1.6586404520856919e+04	1.6805265689328357e+19	9.3041428049150693e+02	9.4999999999999996e-01	1.3717300224940854e-10	4.6428571428571430e-01	2.2363043443904010e-06
14	1.0000185496690615e-11	1.6586430136429022e+04	1.6810549564140558e+19	9.3041428049501542e+02	9.4999999999999996e-01	1.4054900338426052e-10	4.6428571428571430e-01	2.2363058333830219e-06
15	1.0000201320742264e-11	1.6586456382432763e+04	1.6815835100297097e+19	9.3041428049861031e+02	9.4999999999999996e-01	1.4400809217831381e-10	4.6428571428571430e-01	2.2363073590216347e-06
16	1.0000217534243845e-11	1.6586483274383860e+04	1.6821122298320454e+19	9.3041428050229365e+02	9.4999999999999996e-01	1.4755231352398281e-10	4.6428571428571430e-01	2.2363089222081440e-06
17	1.0000234146780213e-11	1.6586510828179897e+04	1.6826411158732909e+19	9.3041428050606771e+02	9.4999999999999996e-01	1.5118376264107082e-10	4.6428571428571430e-01	2.2363105238666513e-06
18	1.0000251168172118e-11	1.6586539060109717e+04	1.6831701682057259e+19	9.3041428050993466e+02	9.4999999999999996e-01	1.5490458631539298e-10	4.6428571428571430e-01	2.2363121649440006e-06
19	1.0000268608482014e-11	1.6586567986863047e+04	1.6836993868816366e+19	9.3041428051389676e+02	9.4999999999999996e-01	1.5871698416787782e-10	4.6428571428571430e-01	2.2363138464103397e-06
20	1.0000286478020003e-11	1.6586597625540377e+04	1.6842287719533234e+19	9.3041428051795629e+02	9.4999999999999996e-01	1.6262320995490778e-10	4.6428571428571430e-01	2.2363155692596928e-06
21	1.0000304787349929e-11	1.6586627993663053e+04	1.6847583234731041e+19	9.3041428052211575e+02	9.4999999999999996e-01	1.6662557290066307e-10	4.6428571428571430e-01	2.2363173345105483e-06
22	1.0000323547295629e-11	1.6586659109183649e+04	1.6852880414933135e+19	9.3041428052637764e+02	9.4999999999999996e-01	1.7072643906225080e-10	4.6428571428571430e-01	2.2363191432064606e-06
23	1.0000342768947328e-11	1.6586690990496572e+04	1.6858179260663142e+19	9.3041428053074446e+02	9.4999999999999996e-01	1.7492823272843763e-10	4.6428571428571430e-01	2.2363209964166678e-06
24	1.0000362463668194e-11	1.6586723656448947e+04	1.6863479772444490e+19	9.3041428053521861e+02	9.4999999999999996e-01	1.7923343785280325e-10	4.6428571428571430e-01	2.2363228952367226e-06
