# link: https://git.ligo.org/extreme-matter/eos-models-in-lal-and-bilby/eos_tables/-/blob/main/Modified_tables/eos_Crust_BsK24_nbmin_1e-11_core_GMSR_H5_interpolated.d
# SHA: e5cd16a012cb50107916cf9c51a33f141c2538b5
#
# Model Crust_BsK24_nbmin_1e-11_core_GMSR_H5# Model computed at temperature 0.0  MeV
#
#1000	number of points in H
# This table has been interpolated from the original one in H 
#  n_B [1/fm^3]   eps[g/cm^3]   P[dyn/cm^2] mu_B [MeV] mu_e [MeV] log-enthalpy H [dimensionless] Y_e+Y_mu[dimensionless] cs2[speed of sound squared] 
#
0	1.0188935647309095e-11	1.6586122468902155e+04	1.6736726261730990e+19	9.3041428045287444e+02	9.4999999999999996e-01	1.0000000000000000e-10	4.6428571428571430e-01	2.2362879491571580e-06
1	1.0000011202654992e-11	1.6586141049789763e+04	1.6741962681394919e+19	9.3041428045541943e+02	9.4999999999999996e-01	1.0244886576840354e-10	4.6428571428571430e-01	2.2362890292347149e-06
2	1.0000022679647985e-11	1.6586160085698371e+04	1.6747200739377560e+19	9.3041428045802684e+02	9.4999999999999996e-01	1.0495770097232372e-10	4.6428571428571430e-01	2.2362901357619214e-06
3	1.0000034437697129e-11	1.6586179587770828e+04	1.6752440436191441e+19	9.3041428046069791e+02	9.4999999999999996e-01	1.0752797418273835e-10	4.6428571428571430e-01	2.2362912693864940e-06
4	1.0000046483685113e-11	1.6586199567422860e+04	1.6757681772349297e+19	9.3041428046343458e+02	9.4999999999999996e-01	1.1016118993395688e-10	4.6428571428571430e-01	2.2362924307720108e-06
5	1.0000058824663175e-11	1.6586220036349750e+04	1.6762924748364036e+19	9.3041428046623821e+02	9.4999999999999996e-01	1.1285888960431560e-10	4.6428571428571430e-01	2.2362936205982994e-06
6	1.0000071467855224e-11	1.6586241006533186e+04	1.6768169364748718e+19	9.3041428046911039e+02	9.4999999999999996e-01	1.1562265231843607e-10	4.6428571428571430e-01	2.2362948395618371e-06
7	1.0000084420662073e-11	1.6586262490248268e+04	1.6773415622016565e+19	9.3041428047205306e+02	9.4999999999999996e-01	1.1845409587158254e-10	4.6428571428571430e-01	2.2362960883761558e-06
8	1.0000097690665777e-11	1.6586284500070691e+04	1.6778663520680960e+19	9.3041428047506770e+02	9.4999999999999996e-01	1.2135487767665369e-10	4.6428571428571430e-01	2.2362973677722606e-06
9	1.0000111285634059e-11	1.6586307048884122e+04	1.6783913061255449e+19	9.3041428047815623e+02	9.4999999999999996e-01	1.2432669573436530e-10	4.6428571428571430e-01	2.2362986784990584e-06
10	1.0000125213524864e-11	1.6586330149887726e+04	1.6789164244253733e+19	9.3041428048132036e+02	9.4999999999999996e-01	1.2737128962719099e-10	4.6428571428571430e-01	2.2363000213237966e-06
11	1.0000139482491020e-11	1.6586353816603900e+04	1.6794417070189681e+19	9.3041428048456191e+02	9.4999999999999996e-01	1.3049044153764547e-10	4.6428571428571430e-01	2.2363013970325095e-06
12	1.0000154100885005e-11	1.6586378062886182e+04	1.6799671539577313e+19	9.3041428048788293e+02	9.4999999999999996e-01	1.3368597729149956e-10	4.6428571428571430e-01	2.2363028064304828e-06
13	1.0000169077263834e-11	1.6586402902927377e+04	1.6804927652930822e+19	9.3041428049128524e+02	9.4999999999999996e-01	1.3695976742654689e-10	4.6428571428571430e-01	2.2363042503427202e-06
14	1.0000184420394079e-11	1.6586428351267834e+04	1.6810185410764554e+19	9.3041428049477088e+02	9.4999999999999996e-01	1.4031372828754074e-10	4.6428571428571430e-01	2.2363057296144305e-06
15	1.0000200139256989e-11	1.6586454422803989e+04	1.6815444813593016e+19	9.3041428049834190e+02	9.4999999999999996e-01	1.4374982314794513e-10	4.6428571428571430e-01	2.2363072451115191e-06
16	1.0000216243053751e-11	1.6586481132797067e+04	1.6820705861930875e+19	9.3041428050200034e+02	9.4999999999999996e-01	1.4727006335915587e-10	4.6428571428571430e-01	2.2363087977210971e-06
17	1.0000232741210879e-11	1.6586508496882023e+04	1.6825968556292968e+19	9.3041428050574837e+02	9.4999999999999996e-01	1.5087650952786396e-10	4.6428571428571430e-01	2.2363103883519994e-06
18	1.0000249643385729e-11	1.6586536531076690e+04	1.6831232897194285e+19	9.3041428050958825e+02	9.4999999999999996e-01	1.5457127272225399e-10	4.6428571428571430e-01	2.2363120179353174e-06
19	1.0000266959472153e-11	1.6586565251791151e+04	1.6836498885149972e+19	9.3041428051352204e+02	9.4999999999999996e-01	1.5835651570773500e-10	4.6428571428571430e-01	2.2363136874249436e-06
20	1.0000284699606292e-11	1.6586594675837357e+04	1.6841766520675353e+19	9.3041428051755224e+02	9.4999999999999996e-01	1.6223445421293838e-10	4.6428571428571430e-01	2.2363153977981299e-06
21	1.0000302874172502e-11	1.6586624820438963e+04	1.6847035804285895e+19	9.3041428052168112e+02	9.4999999999999996e-01	1.6620735822671542e-10	4.6428571428571430e-01	2.2363171500560594e-06
22	1.0000321493809441e-11	1.6586655703241395e+04	1.6852306736497236e+19	9.3041428052591118e+02	9.4999999999999996e-01	1.7027755332689737e-10	4.6428571428571430e-01	2.2363189452244338e-06
23	1.0000340569416296e-11	1.6586687342322202e+04	1.6857579317825180e+19	9.3041428053024470e+02	9.4999999999999996e-01	1.7444742204159429e-10	4.6428571428571430e-01	2.2363207843540717e-06
24	1.0000360112159158e-11	1.6586719756201630e+04	1.6862853548785678e+19	9.3041428053468439e+02	9.4999999999999996e-01	1.7871940524383342e-10	4.6428571428571430e-01	2.2363226685215260e-06
