# Veto file created  Tue Jul 29 19:25:01 CDT 2008 by mab on antigone.Physics.Carleton.edu
# DQ segments info stored in VDB https://pub7.virgo.infn.it/VDB/main.php
####################################################################################
## NAME:	 COMBINED LIST: V1:ITF_SCIENCEMODE[VSR1_V1]{0,0}*~(V1:DARKF_MISS[VSR1_V1]{0,0}+V1:GC_MISFUNCTIONING[VSR1_V1]{0,0}+V1:HREC_MISS_VH2[VSR1_V1]{0,0}+V1:HREC_CORRUPTED_VH2[VSR1_V1]{0,0}+V1:LOCK_UNLOCKED[VSR1_V1]{0,0}+V1:MAINTENANCE[VSR1_V1]{0,0}+V1:PRE_LOCKLOSS_10S[VSR1_V1]{0,0}+V1:RAWFRAME_MISS[VSR1_V2]{0,0}+V1:INJECTIONS[VSR1_V1]{0,0})#
## COVERAGE:	 9305631.00
####################################################################################
#INDEX	TIMESTART	TIMESTOP	DURATION #
101	866473184	866563470	90286	
102	866567145	866600580	33435	
103	866637883	866661260	23377	
104	866664169	866683220	19051	
105	866685667	866694420	8753	
106	866712933	866783310	70377	
107	866783340	866871770	88430	
108	866871800	866872170	370	
109	866923336	866925600	2264	
110	866928262	866928390	128	
111	866931253	866931720	467	
112	866939244	866948650	9406	
113	866950646	866955710	5064	
114	866958068	866966790	8722	
115	866975055	866976590	1535	
116	866979232	866989700	10468	
117	866989790	866992800	3010	
118	867011322	867013410	2088	
119	867056710	867061550	4840	
120	867064036	867066120	2084	
121	867068070	867073400	5330	
122	867075020	867116500	41480	
123	867118080	867121130	3050	
124	867122930	867159760	36830	
125	867162010	867162120	110	
126	867163695	867170930	7235	
127	867173443	867175741	2298	
128	867176029	867176040	11	
129	867178916	867179060	144	
130	867180685	867191230	10545	
131	867193180	867193610	430	
132	867195170	867211750	16580	
133	867213551	867222540	8989	
134	867225065	867228008	2943	
135	867229583	867234990	5407	
136	867235050	867235060	10	
137	867235300	867235600	300	
138	867235660	867235720	60	
139	867237386	867237480	94	
140	867237520	867237540	20	
141	867237630	867237730	100	
142	867237880	867238030	150	
143	867238090	867238160	70	
144	867238180	867238220	40	
145	867238340	867238400	60	
146	867238540	867238850	310	
147	867238940	867239910	970	
148	867243984	867245520	1536	
149	867248745	867253710	4965	
150	867263131	867264220	1089	
151	867265810	867295310	29500	
152	867297290	867313420	16130	
153	867315320	867317900	2580	
154	867319430	867329770	10340	
155	867331350	867353510	22160	
156	867355049	867357190	2141	
157	867362021	867363790	1769	
158	867365320	867368120	2800	
159	867369660	867370090	430	
160	867382943	867383350	407	
161	867385260	867385560	300	
162	867391324	867399660	8336	
163	867401520	867412220	10700	
164	867415290	867420060	4770	
165	867421666	867431400	9734	
166	867433429	867442660	9231	
167	867444570	867451350	6780	
168	867453800	867470250	16450	
169	867472890	867487430	14540	
170	867499330	867499440	110	
171	867505163	867512150	6987	
172	867514001	867517460	3459	
173	867519475	867528890	9415	
174	867530575	867535950	5375	
175	867537620	867549750	12130	
176	867551660	867553140	1480	
177	867554710	867557140	2430	
178	867560200	867563690	3490	
179	867613244	867613260	16	
180	867615050	867650994	35944	
181	867675906	867709680	33774	
182	867711544	867737189	25645	
183	867745280	867745590	310	
184	867747250	867815932	68682	
185	867827064	868066870	239806	
186	868102927	868108130	5203	
187	868108200	868172411	64211	
188	868201639	868201799	160	
189	868202502	868205883	3381	
190	868206185	868221750	15565	
191	868232581	868295470	62889	
192	868298888	868345225	46337	
193	868360545	868363623	3078	
194	868364227	868364420	193	
195	868369847	868463530	93683	
196	868470326	868543440	73114	
197	868543460	868543670	210	
198	868543720	868543750	30	
199	868545522	868585010	39488	
200	868592740	868595820	3080	
201	868595900	868595970	70	
202	868596010	868610770	14760	
203	868618193	868619520	1327	
204	868619550	868631920	12370	
205	868631950	868631970	20	
206	868635855	868663060	27205	
207	868663090	868691061	27971	
208	868691348	868693337	1989	
209	868694449	868705760	11311	
210	868705790	868719958	14168	
211	868720018	868735580	15562	
212	868736680	868775353	38673	
213	868777940	868779080	1140	
214	868804233	868812856	8623	
215	868817366	868833880	16514	
216	868833910	868847990	14080	
217	868848020	868863721	15701	
218	868878939	868896287	17348	
219	868899682	868912970	13288	
220	868913000	868925460	12460	
221	868925490	868964820	39330	
222	868964850	868974839	9989	
223	868975095	868976644	1549	
224	868978017	868987470	9453	
225	868987500	869001700	14200	
226	869001730	869054660	52930	
227	869060072	869068741	8669	
228	869070028	869077240	7212	
229	869077270	869148770	71500	
230	869148800	869202316	53516	
231	869202502	869279050	76548	
232	869279080	869298220	19140	
233	869298250	869309340	11090	
234	869309370	869321930	12560	
235	869336653	869375408	38755	
236	869415354	869421920	6566	
237	869424150	869435210	11060	
238	869496682	869514820	18138	
239	869518070	869556724	38654	
240	869571769	869589110	17341	
241	869589130	869589170	40	
242	869589200	869591610	2410	
243	869591630	869595455	3825	
244	869595484	869670800	75316	
245	869670820	869670850	30	
246	869670880	869670920	40	
247	869670950	869670960	10	
248	869673101	869680290	7189	
249	869680310	869734270	53960	
250	869741932	869761180	19248	
251	869763222	869816002	52780	
252	869827889	869857580	29691	
253	869859343	869883160	23817	
254	869885473	869932640	47167	
255	869940434	869958730	18296	
256	869961867	869977330	15463	
257	869977350	869984953	7603	
258	870177827	870178075	248	
259	870178386	870180980	2594	
260	870183283	870183592	309	
261	870183903	870194880	10977	
262	870211722	870212080	358	
263	870213770	870220720	6950	
264	870229870	870264940	35070	
265	870267060	870334225	67165	
266	870334536	870335017	481	
267	870336085	870344870	8785	
268	870345390	870378460	33070	
269	870380210	870383170	2960	
270	870383190	870383200	10	
271	870383240	870383280	40	
272	870385300	870387439	2139	
273	870387750	870393580	5830	
274	870393610	870395460	1850	
275	870397074	870397250	176	
276	870399380	870451047	51667	
277	870451358	870456476	5118	
278	870456787	870473312	16525	
279	870473623	870479657	6034	
280	870479968	870483520	3552	
281	870486280	870495371	9091	
282	870495682	870538010	42328	
283	870538321	870589805	51484	
284	870613230	870613640	410	
285	870613660	870617203	3543	
286	870617980	870628710	10730	
287	870640173	870657100	16927	
288	870661529	870661960	431	
289	870663790	870673224	9434	
290	870673773	870709150	35377	
291	870715967	870726828	10861	
292	870727139	870740230	13091	
293	870741877	870764440	22563	
294	870781301	870788120	6819	
295	870788170	870825424	37254	
296	870825735	870837991	12256	
297	870838302	870881362	43060	
298	870881673	870897710	16037	
299	870898021	870937176	39155	
300	870937487	871011200	73713	
301	871022330	871065830	43500	
302	871068250	871092239	23989	
303	871092550	871138770	46220	
304	871139050	871172320	33270	
305	871178280	871190118	11838	
306	871190429	871230255	39826	
307	871230566	871234648	4082	
308	871234959	871245940	10981	
309	871245970	871247500	1530	
310	871252080	871257290	5210	
311	871257310	871257340	30	
312	871273372	871273437	65	
313	871273748	871277409	3661	
314	871310043	871343600	33557	
315	871347154	871356613	9459	
316	871356924	871371402	14478	
317	871383951	871391580	7629	
318	871391891	871434157	42266	
319	871434468	871525779	91311	
320	871526090	871539871	13781	
321	871540182	871586169	45987	
322	871586480	871613681	27201	
323	871613992	871631493	17501	
324	871631804	871655240	23436	
325	871655280	871663834	8554	
326	871664145	871686000	21855	
327	871691396	871728000	36604	
328	871728311	871738736	10425	
329	871739047	871747429	8382	
330	871747740	871774331	26591	
331	871774642	871799406	24764	
332	871801469	871801534	65	
333	871801845	871802110	265	
334	871818193	871818600	407	
335	871822200	871829360	7160	
336	871829671	871871998	42327	
337	871872309	871939830	67521	
338	871940141	871964597	24456	
339	871964908	871973610	8702	
340	871973650	871974463	813	
341	872003694	872016019	12325	
342	872016330	872072445	56115	
343	872072756	872078971	6215	
344	872079282	872100383	21101	
345	872100694	872108129	7435	
346	872108440	872144363	35923	
347	872144674	872150707	6033	
348	872151018	872164067	13049	
349	872164378	872205230	40852	
350	872251630	872264437	12807	
351	872264748	872295310	30562	
352	872298248	872327836	29588	
353	872328147	872400434	72287	
354	872434415	872442740	8325	
355	872445361	872460004	14643	
356	872460315	872466532	6217	
357	872466843	872496909	30066	
358	872497220	872521066	23846	
359	872521377	872536255	14878	
360	872536566	872575417	38851	
361	872575728	872581013	5285	
362	872600142	872607817	7675	
363	872608074	872629400	21326	
364	872629440	872655000	25560	
365	872659323	872659388	65	
366	872659699	872661470	1771	
367	872665160	872665223	63	
368	872665534	872686146	20612	
369	872686457	872693190	6733	
370	872698374	872731560	33186	
371	872731580	872731750	170	
372	872742472	872746745	4273	
373	872747056	872753516	6460	
374	872753827	872762056	8229	
375	872762367	872776148	13781	
376	872776459	872783703	7244	
377	872783921	872787240	3319	
378	872788900	872790481	1581	
379	872790792	872799021	8229	
380	872799332	872828544	29212	
381	872828855	872833180	4325	
382	872833491	872844210	10719	
383	872865133	872872213	7080	
384	872872524	872874000	1476	
385	872874020	872876390	2370	
386	872876420	872885938	9518	
387	872886249	872907960	21711	
388	872911579	872918048	6469	
389	872918359	872919310	951	
390	872919690	872927700	8010	
391	872965681	872969406	3725	
392	872969717	872976130	6413	
393	872976150	872976350	200	
394	872976370	872976500	130	
395	872980721	872990057	9336	
396	872990368	872994450	4082	
397	872994761	873009010	14249	
398	873011010	873011655	645	
399	873035493	873044480	8987	
400	873047093	873054843	7750	
401	873055154	873080829	25675	
402	873081140	873106084	24944	
403	873106395	873119939	13544	
404	873122053	873129240	7187	
405	873136106	873137462	1356	
406	873139295	873141189	1894	
407	873141500	873148631	7131	
408	873148942	873153328	4386	
409	873153639	873163500	9861	
410	873176632	873177221	589	
411	873178106	873183543	5437	
412	873213693	873238828	25135	
413	873239139	873255800	16661	
414	873258310	873269360	11050	
415	873272493	873277493	5000	
416	873284844	873296804	11960	
417	873297115	873330476	33361	
418	873330787	873341456	10669	
419	873341767	873371320	29553	
420	873373537	873381774	8237	
421	873382085	873398184	16099	
422	873398495	873425560	27065	
423	873432002	873438899	6897	
424	873439210	873455568	16358	
425	873457621	873496847	39226	
426	873497158	873512951	15793	
427	873513262	873542158	28896	
428	873549040	873549109	69	
429	873549420	873561066	11646	
430	873561377	873564848	3471	
431	873565159	873595897	30738	
432	873596208	873608341	12133	
433	873608652	873610174	1522	
434	873613854	873616741	2887	
435	873649330	873651837	2507	
436	873652108	873664540	12432	
437	873665069	873668450	3381	
438	873671564	873676940	5376	
439	873700505	873711184	10679	
440	873711495	873715700	4205	
441	873718683	873726311	7628	
442	873726622	873762545	35923	
443	873762856	873787617	24761	
444	873787928	873791247	3319	
445	873799772	873828160	28388	
446	873829792	873830010	218	
447	873832023	873864905	32882	
448	873865216	873914499	49283	
449	873914810	873944694	29884	
450	873945005	873977207	32202	
451	873977518	873995873	18355	
452	873996184	874030150	33966	
453	874035302	874082276	46974	
454	874082587	874139352	56765	
455	874139506	874142450	2944	
456	874144270	874151163	6893	
457	874151474	874155930	4456	
458	874181278	874204890	23612	
459	874204920	874204970	50	
460	874207293	874207540	247	
461	874207851	874215006	7155	
462	874258200	874263170	4970	
463	874265293	874283230	17937	
464	874286191	874307150	20959	
465	874310220	874311621	1401	
466	874312210	874330590	18380	
467	874333198	874336007	2809	
468	874336318	874344487	8169	
469	874344798	874353515	8717	
470	874353826	874382184	28358	
471	874382495	874389928	7433	
472	874410254	874428924	18670	
473	874429235	874443762	14527	
474	874449541	874469126	19585	
475	874469437	874476934	7497	
476	874477245	874496820	19575	
477	874497131	874501577	4446	
478	874501888	874531894	30006	
479	874532205	874545558	13353	
480	874545869	874547210	1341	
481	874547250	874553134	5884	
482	874553445	874588690	35245	
483	874592425	874609813	17388	
484	874610124	874651904	41780	
485	874652215	874665030	12815	
486	874668814	874727926	59112	
487	874728237	874739822	11585	
488	874740133	874740580	447	
489	874740950	874740955	5	
490	874741112	874758928	17816	
491	874759239	874796930	37691	
492	874797241	874803800	6559	
493	874805744	874808010	2266	
494	874822785	874823406	621	
495	874857552	874869939	12387	
496	874870250	874876709	6459	
497	874877020	874883010	5990	
498	874890120	874890184	64	
499	874890495	874896163	5668	
500	874896474	874957763	61289	
501	874958908	874989167	30259	
502	874989478	874998831	9353	
503	875041383	875051340	9957	
504	875059048	875087721	28673	
505	875088032	875091565	3533	
506	875091876	875098214	6338	
507	875098525	875137620	39095	
508	875137931	875143171	5240	
509	875143482	875156590	13108	
510	875161307	875161372	65	
511	875161683	875167320	5637	
512	875167350	875167600	250	
513	875177459	875187090	9631	
514	875190672	875191713	1041	
515	875192024	875192323	299	
516	875192634	875192933	299	
517	875193244	875193543	299	
518	875193854	875194152	298	
519	875194463	875194763	300	
520	875195074	875195373	299	
521	875195684	875195983	299	
522	875196294	875196593	299	
523	875196904	875197203	299	
524	875197514	875197813	299	
525	875198124	875198422	298	
526	875198733	875199032	299	
527	875199343	875199642	299	
528	875199953	875200252	299	
529	875200563	875200862	299	
530	875201479	875201778	299	
531	875202089	875202388	299	
532	875202699	875202997	298	
533	875203308	875250316	47008	
534	875253189	875253388	199	
