45015.0	0.021592	30.0592241133	-381008.75
45043.0	0.018609	30.0583024378	-380959.78
45074.0	0.026111	30.0572820848	-380937.40
45104.0	0.007626	30.0562947468	-380908.68
45135.0	0.020887	30.0552745757	-380834.54
45165.0	0.009312	30.0542874354	-380820.20
45196.0	0.024812	30.0532674840	-380800.04
45227.0	0.032439	30.0522475829	-380788.69
45257.0	0.007598	30.0512606980	-380754.71
45288.0	0.008680	30.0502409438	-380712.11
45318.0	0.020227	30.0492541745	-380683.27
45349.0	0.022071	30.0482345947	-380657.31
45380.0	0.015796	30.0472150945	-380610.26
45408.0	0.015975	30.0462943458	-380577.96
45439.0	0.025873	30.0452750347	-380551.86
45469.0	0.008093	30.0442886606	-380522.14
45500.0	0.011735	30.0432695205	-380484.56
45530.0	0.028248	30.0422833491	-380459.86
45561.0	0.025698	30.0412643626	-380429.25
45592.0	0.027913	30.0402454624	-380397.52
45622.0	0.013213	30.0392595241	-380361.91
45653.0	0.033262	30.0382407889	-380324.03
45683.0	0.014858	30.0372550137	-380310.46
45714.0	0.024108	30.0362364410	-380260.60
45745.0	0.032593	30.0352179804	-380231.81
45774.0	0.010692	30.0342653163	-380196.81
45805.0	0.027365	30.0332470097	-380176.42
45835.0	0.020850	30.0322616516	-380134.80
45866.0	0.016052	30.0312435533	-380096.83
45896.0	0.000422	30.0302583586	-380075.98
45927.0	0.008911	30.0292404199	-380047.61
45958.0	0.029886	30.0282225241	-379994.01
45988.0	0.016791	30.0272376263	-379985.96
46019.0	0.005088	30.0262199366	-379949.31
46049.0	0.013133	30.0252351486	-379919.13
46080.0	0.009406	30.0242176120	-379884.34
46111.0	0.013753	30.0232001654	-379856.71
46139.0	0.003288	30.0222812604	-379819.74
46170.0	0.010972	30.0212639792	-379793.40
46200.0	0.029538	30.0202795791	-379772.73
46231.0	0.007340	30.0192624576	-379731.45
46261.0	0.016264	30.0182782469	-379701.04
46292.0	0.031870	30.0172612933	-379661.39
46323.0	0.002472	30.0162444816	-379614.74
46353.0	0.020464	30.0152605112	-379602.74
46384.0	0.013764	30.0142438399	-379561.18
46414.0	0.012764	30.0132600572	-379529.09
46445.0	0.032394	30.0122435595	-379495.02
46476.0	0.000728	30.0112271413	-379471.99
46504.0	0.023731	30.0103091692	-379442.96
46535.0	0.020717	30.0092929149	-379412.23
46565.0	0.029865	30.0083095195	-379363.72
46596.0	0.014223	30.0072934397	-379334.98
46626.0	0.002830	30.0063102270	-379317.91
46657.0	0.011296	30.0052942862	-379287.21
46688.0	0.014785	30.0042784593	-379280.46
46718.0	0.022756	30.0032954585	-379228.80
46749.0	0.011603	30.0022797859	-379181.06
46779.0	0.029731	30.0012969626	-379158.70
46810.0	0.002354	30.0002814735	-379130.04
46841.0	0.000907	29.9992660671	-379097.49
46869.0	0.028659	29.9983490021	-379058.70
46900.0	0.017012	29.9973337716	-379031.90
46930.0	0.020192	29.9963513479	-379014.26
46961.0	0.019436	29.9953362620	-378972.42
46991.0	0.032978	29.9943540266	-378932.50
47022.0	0.011936	29.9933391231	-378892.87
47053.0	0.029110	29.9923243313	-378879.27
47083.0	0.030782	29.9913423139	-378848.25
47114.0	0.017070	29.9903276661	-378808.96
47144.0	0.023815	29.9893458047	-378792.52
47175.0	0.018603	29.9883313042	-378744.58
47206.0	0.015654	29.9873169279	-378708.57
47235.0	0.031156	29.9863680534	-378689.56
47266.0	0.001135	29.9853538033	-378674.11
47296.0	0.032072	29.9843723662	-378616.35
47327.0	0.002803	29.9833582852	-378586.88
47357.0	0.005060	29.9823770003	-378574.13
47388.0	0.014156	29.9813631037	-378527.08
47419.0	0.006608	29.9803492921	-378504.96
47449.0	0.009474	29.9793682557	-378461.86
47480.0	0.027942	29.9783546206	-378438.80
47510.0	0.029588	29.9773737546	-378397.40
47541.0	0.008962	29.9763602994	-378365.45
47572.0	0.031944	29.9753469327	-378343.00
47600.0	0.025516	29.9744316797	-378306.03
47631.0	0.028287	29.9734184816	-378268.07
47661.0	0.027076	29.9724380238	-378264.70
47692.0	0.017677	29.9714249499	-378234.45
47722.0	0.017941	29.9704446685	-378176.59
47753.0	0.032769	29.9694318086	-378145.88
47771.0	0.008547	29.9688457897	-379222.31
47780.0	0.014232	29.9685509389	-378931.17
47792.0	0.013097	29.9681583254	-378502.59
47814.0	0.021398	29.9674391453	-378259.81
47845.0	0.010228	29.9664261485	-378170.67
47875.0	0.001940	29.9654459705	-378136.48
47906.0	0.028306	29.9644332383	-378097.78
47937.0	0.001119	29.9634205732	-378069.37
47965.0	0.009329	29.9625059864	-378042.37
47996.0	0.006710	29.9614934893	-378004.16
48026.0	0.029120	29.9605137200	-377982.11
48057.0	0.023320	29.9595013548	-377958.81
48087.0	0.027080	29.9585217157	-377934.30
48118.0	0.026833	29.9575095057	-377900.70
48149.0	0.027168	29.9564973641	-377879.57
48179.0	0.032899	29.9555179645	-377831.86
48210.0	0.030368	29.9545059942	-377815.51
48240.0	0.016674	29.9535267451	-377786.95
48271.0	0.017890	29.9525149033	-377766.44
48302.0	0.019339	29.9515031602	-377728.60
48330.0	0.015000	29.9505893942	-377683.32
48361.0	0.017047	29.9495778381	-377661.27
48391.0	0.012960	29.9485989580	-377648.16
48422.0	0.015275	29.9475875421	-377606.08
48452.0	0.032386	29.9466088403	-377571.23
48483.0	0.004753	29.9455975816	-377545.66
48514.0	0.025346	29.9445864076	-377519.18
48544.0	0.030786	29.9436079304	-377480.18
48575.0	0.013443	29.9425969194	-377447.54
48605.0	0.003476	29.9416185935	-377426.60
48636.0	0.020498	29.9406077550	-377377.75
48667.0	0.012983	29.9395970227	-377357.79
48696.0	0.019869	29.9386515519	-377317.92
48727.0	0.021930	29.9376409719	-377298.46
48757.0	0.021341	29.9366630682	-377270.06
48788.0	0.015386	29.9356526454	-377233.71
48818.0	0.033161	29.9346748897	-377198.41
48849.0	0.023098	29.9336646589	-377167.36
48880.0	0.003591	29.9326544965	-377126.08
48910.0	0.016323	29.9316770088	-377093.25
48941.0	0.012334	29.9306670203	-377074.73
48971.0	0.032315	29.9296897239	-377053.20
49002.0	0.013616	29.9286798941	-377003.97
49033.0	0.014526	29.9276701699	-376970.10
49061.0	0.028633	29.9267582255	-376947.29
49092.0	0.022471	29.9257486515	-376907.69
49122.0	0.008437	29.9247717410	-376883.15
49153.0	0.014701	29.9237623341	-376846.60
49183.0	0.012284	29.9227855742	-376816.39
49214.0	0.001419	29.9217763596	-376783.56
49245.0	0.023358	29.9207672180	-376751.82
49275.0	0.020727	29.9197907370	-376701.73
49306.0	0.009199	29.9187818092	-376683.31
49336.0	0.005347	29.9178054891	-376644.16
49367.0	0.030390	29.9167967128	-376614.53
49398.0	0.015241	29.9157880116	-376592.60
49426.0	0.002534	29.9148770040	-376550.95
49457.0	0.004298	29.9138684895	-376519.88
49487.0	0.026642	29.9128925783	-376498.09
49518.0	0.024804	29.9118842134	-376461.61
49548.0	0.015280	29.9109084592	-376431.85
49579.0	0.014877	29.9099002557	-376401.32
49610.0	0.022316	29.9088921580	-376367.35
49640.0	0.015854	29.9079166517	-376329.77
49671.0	0.010993	29.9069087374	-376304.54
49701.0	0.030726	29.9059334130	-376276.16
49732.0	0.016971	29.9049256347	-376243.73
49763.0	0.006826	29.9039179433	-376215.28
49791.0	0.026099	29.9030078525	-376181.81
49822.0	0.028495	29.9020003355	-376136.91
49852.0	0.016695	29.9010254094	-376115.21
49883.0	0.003466	29.9000180591	-376084.99
49913.0	0.020832	29.8990432853	-376049.33
49944.0	0.031061	29.8980360994	-376018.63
49975.0	0.024928	29.8970290157	-375987.32
50005.0	0.018106	29.8960544878	-375956.92
50036.0	0.022190	29.8950475732	-375937.22
50066.0	0.005786	29.8940731973	-375892.63
50097.0	0.025658	29.8930664506	-375860.00
