9.0000000e+00	3.1820819e-42
9.0203998e+00	4.8790090e-42
9.0408458e+00	8.6686717e-42
9.0613382e+00	2.0299945e-41
9.0818770e+00	9.9233797e-41
9.1024624e+00	1.7110286e-39
9.1230944e+00	4.3996115e-41
9.1437733e+00	1.2907133e-41
9.1644989e+00	6.0703622e-42
9.1852716e+00	3.5289892e-42
9.2060913e+00	2.3186460e-42
9.2269583e+00	1.6512083e-42
9.2478725e+00	1.2454701e-42
9.2688341e+00	9.8099988e-43
9.2898433e+00	7.9931251e-43
9.3109000e+00	6.6925909e-43
9.3320045e+00	5.7303171e-43
9.3531568e+00	4.9986092e-43
9.3743571e+00	4.4292905e-43
9.3956054e+00	3.9775324e-43
9.4169019e+00	3.6128989e-43
9.4382467e+00	3.3141523e-43
9.4596398e+00	3.0661181e-43
9.4810815e+00	2.8577267e-43
9.5025717e+00	2.6807541e-43
9.5241107e+00	2.5289910e-43
9.5456984e+00	2.3976800e-43
9.5673351e+00	2.2831289e-43
9.5890209e+00	2.1824375e-43
9.6107557e+00	2.0933040e-43
9.6325399e+00	2.0138824e-43
9.6543734e+00	1.9426798e-43
9.6762565e+00	1.8784783e-43
9.6981891e+00	1.8202771e-43
9.7201714e+00	1.7672478e-43
9.7422036e+00	1.7187002e-43
9.7642857e+00	1.6740554e-43
9.7864179e+00	1.6328255e-43
9.8086002e+00	1.5945970e-43
9.8308328e+00	1.5590177e-43
9.8531158e+00	1.5257859e-43
9.8754493e+00	1.4946421e-43
9.8978334e+00	1.4653629e-43
9.9202683e+00	1.4377539e-43
9.9427540e+00	1.4116462e-43
9.9652907e+00	1.3868925e-43
9.9878784e+00	1.3633634e-43
1.0010517e+01	1.3409455e-43
1.0033208e+01	1.3195387e-43
1.0055949e+01	1.2990545e-43
1.0078743e+01	1.2794141e-43
1.0101588e+01	1.2605479e-43
1.0124484e+01	1.2423933e-43
1.0147433e+01	1.2248948e-43
1.0170433e+01	1.2080024e-43
1.0193486e+01	1.1916713e-43
1.0216591e+01	1.1758612e-43
1.0239749e+01	1.1605356e-43
1.0262958e+01	1.1456617e-43
1.0286221e+01	1.1312096e-43
1.0309536e+01	1.1171523e-43
1.0332904e+01	1.1034654e-43
1.0356325e+01	1.0901263e-43
1.0379799e+01	1.0771145e-43
1.0403327e+01	1.0644115e-43
1.0426907e+01	1.0520002e-43
1.0450541e+01	1.0398648e-43
1.0474229e+01	1.0279910e-43
1.0497970e+01	1.0163654e-43
1.0521765e+01	1.0049759e-43
1.0545615e+01	9.9381125e-44
1.0569518e+01	9.8286094e-44
1.0593475e+01	9.7211532e-44
1.0617487e+01	9.6156552e-44
1.0641553e+01	9.5120330e-44
1.0665673e+01	9.4102078e-44
1.0689849e+01	9.3101089e-44
1.0714079e+01	9.2116693e-44
1.0738364e+01	9.1148271e-44
1.0762704e+01	9.0195226e-44
1.0787099e+01	8.9257024e-44
1.0811549e+01	8.8333154e-44
1.0836055e+01	8.7423132e-44
1.0860617e+01	8.6526505e-44
1.0885234e+01	8.5642858e-44
1.0909907e+01	8.4771793e-44
1.0934636e+01	8.3912927e-44
1.0959421e+01	8.3065915e-44
1.0984262e+01	8.2230414e-44
1.1009159e+01	8.1406116e-44
1.1034113e+01	8.0592714e-44
1.1059124e+01	7.9789928e-44
1.1084191e+01	7.8997495e-44
1.1109315e+01	7.8215147e-44
1.1134495e+01	7.7442653e-44
1.1159733e+01	7.6679774e-44
1.1185028e+01	7.5926292e-44
1.1210381e+01	7.5181999e-44
1.1235791e+01	7.4446691e-44
1.1261258e+01	7.3720183e-44
1.1286784e+01	7.3002285e-44
1.1312367e+01	7.2292819e-44
1.1338008e+01	7.1591629e-44
1.1363707e+01	7.0898541e-44
1.1389465e+01	7.0213404e-44
1.1415280e+01	6.9536076e-44
1.1441155e+01	6.8866403e-44
1.1467088e+01	6.8204253e-44
1.1493080e+01	6.7549497e-44
1.1519130e+01	6.6902000e-44
1.1545240e+01	6.6261643e-44
1.1571409e+01	6.5628300e-44
1.1597637e+01	6.5001868e-44
1.1623925e+01	6.4382222e-44
1.1650272e+01	6.3769265e-44
1.1676679e+01	6.3162883e-44
1.1703146e+01	6.2562981e-44
1.1729673e+01	6.1969456e-44
1.1756260e+01	6.1382218e-44
1.1782907e+01	6.0801174e-44
1.1809615e+01	6.0226225e-44
1.1836383e+01	5.9657296e-44
1.1863212e+01	5.9094289e-44
1.1890102e+01	5.8537131e-44
1.1917052e+01	5.7985733e-44
1.1944064e+01	5.7440026e-44
1.1971137e+01	5.6899924e-44
1.1998271e+01	5.6365355e-44
1.2025467e+01	5.5836249e-44
1.2052725e+01	5.5312525e-44
1.2080044e+01	5.4794125e-44
1.2107425e+01	5.4280971e-44
1.2134868e+01	5.3773000e-44
1.2162374e+01	5.3270149e-44
1.2189941e+01	5.2772349e-44
1.2217572e+01	5.2279542e-44
1.2245264e+01	5.1791660e-44
1.2273020e+01	5.1308647e-44
1.2300839e+01	5.0830444e-44
1.2328720e+01	5.0356994e-44
1.2356665e+01	4.9888238e-44
1.2384673e+01	4.9424124e-44
1.2412745e+01	4.8964591e-44
1.2440880e+01	4.8509587e-44
1.2469079e+01	4.8059061e-44
1.2497342e+01	4.7612959e-44
1.2525669e+01	4.7171235e-44
1.2554060e+01	4.6733831e-44
1.2582516e+01	4.6300707e-44
1.2611036e+01	4.5871809e-44
1.2639621e+01	4.5447085e-44
1.2668270e+01	4.5026497e-44
1.2696985e+01	4.4609994e-44
1.2725764e+01	4.4197532e-44
1.2754609e+01	4.3789065e-44
1.2783519e+01	4.3384553e-44
1.2812495e+01	4.2983946e-44
1.2841536e+01	4.2587202e-44
1.2870644e+01	4.2194287e-44
1.2899817e+01	4.1805151e-44
1.2929056e+01	4.1419755e-44
1.2958362e+01	4.1038061e-44
1.2987734e+01	4.0660029e-44
1.3017172e+01	4.0285620e-44
1.3046677e+01	3.9914793e-44
1.3076250e+01	3.9547511e-44
1.3105889e+01	3.9183735e-44
1.3135595e+01	3.8823434e-44
1.3165369e+01	3.8466565e-44
1.3195210e+01	3.8113097e-44
1.3225119e+01	3.7762987e-44
1.3255096e+01	3.7416209e-44
1.3285140e+01	3.7072722e-44
1.3315253e+01	3.6732494e-44
1.3345434e+01	3.6395494e-44
1.3375683e+01	3.6061683e-44
1.3406001e+01	3.5731033e-44
1.3436388e+01	3.5403508e-44
1.3466843e+01	3.5079076e-44
1.3497368e+01	3.4757711e-44
1.3527961e+01	3.4439376e-44
1.3558624e+01	3.4124042e-44
1.3589357e+01	3.3811678e-44
1.3620159e+01	3.3502254e-44
1.3651031e+01	3.3195743e-44
1.3681973e+01	3.2892110e-44
1.3712985e+01	3.2591334e-44
1.3744068e+01	3.2293377e-44
1.3775221e+01	3.1998215e-44
1.3806444e+01	3.1705823e-44
1.3837739e+01	3.1416169e-44
1.3869104e+01	3.1129228e-44
1.3900540e+01	3.0844973e-44
1.3932048e+01	3.0563375e-44
1.3963627e+01	3.0284412e-44
1.3995277e+01	3.0008051e-44
1.4027000e+01	2.9734271e-44
1.4058794e+01	2.9463046e-44
1.4090660e+01	2.9194353e-44
1.4122599e+01	2.8928162e-44
1.4154610e+01	2.8664454e-44
1.4186693e+01	2.8403200e-44
1.4218849e+01	2.8144377e-44
1.4251078e+01	2.7887961e-44
1.4283380e+01	2.7633932e-44
1.4315756e+01	2.7382260e-44
1.4348204e+01	2.7132929e-44
1.4380727e+01	2.6885912e-44
1.4413323e+01	2.6641190e-44
1.4445993e+01	2.6398737e-44
1.4478736e+01	2.6158530e-44
1.4511555e+01	2.5920552e-44
1.4544447e+01	2.5684777e-44
1.4577414e+01	2.5451186e-44
1.4610456e+01	2.5219759e-44
1.4643573e+01	2.4990472e-44
1.4676764e+01	2.4763309e-44
1.4710031e+01	2.4538245e-44
1.4743374e+01	2.4315260e-44
1.4776792e+01	2.4094338e-44
1.4810286e+01	2.3875454e-44
1.4843855e+01	2.3658593e-44
1.4877501e+01	2.3443732e-44
1.4911223e+01	2.3230853e-44
1.4945021e+01	2.3019942e-44
1.4978896e+01	2.2810973e-44
1.5012848e+01	2.2603929e-44
1.5046877e+01	2.2398795e-44
1.5080983e+01	2.2195550e-44
1.5115166e+01	2.1994177e-44
1.5149427e+01	2.1794658e-44
1.5183765e+01	2.1596974e-44
1.5218181e+01	2.1401109e-44
1.5252676e+01	2.1207048e-44
1.5287248e+01	2.1014770e-44
1.5321899e+01	2.0824262e-44
1.5356628e+01	2.0635501e-44
1.5391436e+01	2.0448477e-44
1.5426323e+01	2.0263169e-44
1.5461289e+01	2.0079564e-44
1.5496334e+01	1.9897647e-44
1.5531459e+01	1.9717397e-44
1.5566663e+01	1.9538803e-44
1.5601947e+01	1.9361846e-44
1.5637311e+01	1.9186513e-44
1.5672755e+01	1.9012786e-44
1.5708280e+01	1.8840653e-44
1.5743885e+01	1.8670099e-44
1.5779571e+01	1.8501106e-44
1.5815337e+01	1.8333661e-44
1.5851185e+01	1.8167751e-44
1.5887114e+01	1.8003360e-44
1.5923125e+01	1.7840475e-44
1.5959217e+01	1.7679080e-44
1.5995390e+01	1.7519162e-44
1.6031646e+01	1.7360708e-44
1.6067984e+01	1.7203704e-44
1.6104405e+01	1.7048136e-44
1.6140908e+01	1.6893989e-44
1.6177493e+01	1.6741255e-44
1.6214162e+01	1.6589914e-44
1.6250914e+01	1.6439956e-44
1.6287749e+01	1.6291370e-44
1.6324667e+01	1.6144142e-44
1.6361670e+01	1.5998258e-44
1.6398756e+01	1.5853706e-44
1.6435926e+01	1.5710474e-44
1.6473180e+01	1.5568551e-44
1.6510519e+01	1.5427923e-44
1.6547942e+01	1.5288578e-44
1.6585451e+01	1.5150506e-44
1.6623044e+01	1.5013694e-44
1.6660723e+01	1.4878127e-44
1.6698486e+01	1.4743800e-44
1.6736336e+01	1.4610698e-44
1.6774271e+01	1.4478808e-44
1.6812293e+01	1.4348123e-44
1.6850400e+01	1.4218628e-44
1.6888594e+01	1.4090312e-44
1.6926874e+01	1.3963168e-44
1.6965242e+01	1.3837182e-44
1.7003696e+01	1.3712342e-44
1.7042237e+01	1.3588642e-44
1.7080866e+01	1.3466068e-44
1.7119582e+01	1.3344609e-44
1.7158386e+01	1.3224259e-44
1.7197278e+01	1.3105002e-44
1.7236258e+01	1.2986834e-44
1.7275326e+01	1.2869739e-44
1.7314483e+01	1.2753711e-44
1.7353729e+01	1.2638738e-44
1.7393064e+01	1.2524813e-44
1.7432488e+01	1.2411923e-44
1.7472001e+01	1.2300061e-44
