9.0000000e+00	3.0455712e-42
9.0203998e+00	4.7437289e-42
9.0408458e+00	8.5346113e-42
9.0613382e+00	2.0167092e-41
9.0818770e+00	9.9102144e-41
9.1024624e+00	1.7108981e-39
9.1230944e+00	4.3866822e-41
9.1437733e+00	1.2779006e-41
9.1644989e+00	5.9433915e-42
9.1852716e+00	3.4031627e-42
9.2060913e+00	2.1939537e-42
9.2269583e+00	1.5276401e-42
9.2478725e+00	1.1230156e-42
9.2688341e+00	8.5964938e-43
9.2898433e+00	6.7905590e-43
9.3109000e+00	5.5008652e-43
9.3320045e+00	4.5493341e-43
9.3531568e+00	3.8282720e-43
9.3743571e+00	3.2695031e-43
9.3956054e+00	2.8281996e-43
9.4169019e+00	2.4739266e-43
9.4382467e+00	2.1854471e-43
9.4596398e+00	1.9475874e-43
9.4810815e+00	1.7492786e-43
9.5025717e+00	1.5822980e-43
9.5241107e+00	1.4404367e-43
9.5456984e+00	1.3189382e-43
9.5673351e+00	1.2141111e-43
9.5890209e+00	1.1230562e-43
9.6107557e+00	1.0434720e-43
9.6325399e+00	9.7351382e-44
9.6543734e+00	9.1168929e-44
9.6762565e+00	8.5678143e-44
9.6981891e+00	8.0779002e-44
9.7201714e+00	7.6388740e-44
9.7422036e+00	7.2438417e-44
9.7642857e+00	6.8870229e-44
9.7864179e+00	6.5635458e-44
9.8086002e+00	6.2692813e-44
9.8308328e+00	6.0007141e-44
9.8531158e+00	5.7548359e-44
9.8754493e+00	5.5290603e-44
9.8978334e+00	5.3211560e-44
9.9202683e+00	5.1291895e-44
9.9427540e+00	4.9514781e-44
9.9652907e+00	4.7865537e-44
9.9878784e+00	4.6331318e-44
1.0010517e+01	4.4900839e-44
1.0033208e+01	4.3564147e-44
1.0055949e+01	4.2312465e-44
1.0078743e+01	4.1137997e-44
1.0101588e+01	4.0033811e-44
1.0124484e+01	3.8993745e-44
1.0147433e+01	3.8012291e-44
1.0170433e+01	3.7084522e-44
1.0193486e+01	3.6206014e-44
1.0216591e+01	3.5372804e-44
1.0239749e+01	3.4581304e-44
1.0262958e+01	3.3828292e-44
1.0286221e+01	3.3110846e-44
1.0309536e+01	3.2426321e-44
1.0332904e+01	3.1772317e-44
1.0356325e+01	3.1146655e-44
1.0379799e+01	3.0547349e-44
1.0403327e+01	2.9972591e-44
1.0426907e+01	2.9420726e-44
1.0450541e+01	2.8890243e-44
1.0474229e+01	2.8379755e-44
1.0497970e+01	2.7887995e-44
1.0521765e+01	2.7413792e-44
1.0545615e+01	2.6956077e-44
1.0569518e+01	2.6513863e-44
1.0593475e+01	2.6086233e-44
1.0617487e+01	2.5672352e-44
1.0641553e+01	2.5271442e-44
1.0665673e+01	2.4882785e-44
1.0689849e+01	2.4505711e-44
1.0714079e+01	2.4139604e-44
1.0738364e+01	2.3783892e-44
1.0762704e+01	2.3438042e-44
1.0787099e+01	2.3101559e-44
1.0811549e+01	2.2773976e-44
1.0836055e+01	2.2454870e-44
1.0860617e+01	2.2143836e-44
1.0885234e+01	2.1840501e-44
1.0909907e+01	2.1544509e-44
1.0934636e+01	2.1255541e-44
1.0959421e+01	2.0973281e-44
1.0984262e+01	2.0697446e-44
1.1009159e+01	2.0427764e-44
1.1034113e+01	2.0163980e-44
1.1059124e+01	1.9905860e-44
1.1084191e+01	1.9653177e-44
1.1109315e+01	1.9405719e-44
1.1134495e+01	1.9163286e-44
1.1159733e+01	1.8925695e-44
1.1185028e+01	1.8692763e-44
1.1210381e+01	1.8464328e-44
1.1235791e+01	1.8240228e-44
1.1261258e+01	1.8020316e-44
1.1286784e+01	1.7804446e-44
1.1312367e+01	1.7592489e-44
1.1338008e+01	1.7384314e-44
1.1363707e+01	1.7179801e-44
1.1389465e+01	1.6978838e-44
1.1415280e+01	1.6781311e-44
1.1441155e+01	1.6587119e-44
1.1467088e+01	1.6396165e-44
1.1493080e+01	1.6208350e-44
1.1519130e+01	1.6023588e-44
1.1545240e+01	1.5841794e-44
1.1571409e+01	1.5662883e-44
1.1597637e+01	1.5486780e-44
1.1623925e+01	1.5313407e-44
1.1650272e+01	1.5142698e-44
1.1676679e+01	1.4974578e-44
1.1703146e+01	1.4808987e-44
1.1729673e+01	1.4645860e-44
1.1756260e+01	1.4485136e-44
1.1782907e+01	1.4326759e-44
1.1809615e+01	1.4170672e-44
1.1836383e+01	1.4016822e-44
1.1863212e+01	1.3865159e-44
1.1890102e+01	1.3715633e-44
1.1917052e+01	1.3568196e-44
1.1944064e+01	1.3422800e-44
1.1971137e+01	1.3279407e-44
1.1998271e+01	1.3137969e-44
1.2025467e+01	1.2998447e-44
1.2052725e+01	1.2860798e-44
1.2080044e+01	1.2724991e-44
1.2107425e+01	1.2590981e-44
1.2134868e+01	1.2458736e-44
1.2162374e+01	1.2328223e-44
1.2189941e+01	1.2199406e-44
1.2217572e+01	1.2072252e-44
1.2245264e+01	1.1946730e-44
1.2273020e+01	1.1822809e-44
1.2300839e+01	1.1700461e-44
1.2328720e+01	1.1579658e-44
1.2356665e+01	1.1460368e-44
1.2384673e+01	1.1342567e-44
1.2412745e+01	1.1226229e-44
1.2440880e+01	1.1111325e-44
1.2469079e+01	1.0997834e-44
1.2497342e+01	1.0885730e-44
1.2525669e+01	1.0774988e-44
1.2554060e+01	1.0665587e-44
1.2582516e+01	1.0557505e-44
1.2611036e+01	1.0450717e-44
1.2639621e+01	1.0345207e-44
1.2668270e+01	1.0240948e-44
1.2696985e+01	1.0137924e-44
1.2725764e+01	1.0036117e-44
1.2754609e+01	9.9355017e-45
1.2783519e+01	9.8360638e-45
1.2812495e+01	9.7377838e-45
1.2841536e+01	9.6406438e-45
1.2870644e+01	9.5446262e-45
1.2899817e+01	9.4497139e-45
1.2929056e+01	9.3558903e-45
1.2958362e+01	9.2631387e-45
1.2987734e+01	9.1714436e-45
1.3017172e+01	9.0807890e-45
1.3046677e+01	8.9911597e-45
1.3076250e+01	8.9025407e-45
1.3105889e+01	8.8149173e-45
1.3135595e+01	8.7282753e-45
1.3165369e+01	8.6426004e-45
1.3195210e+01	8.5578790e-45
1.3225119e+01	8.4740974e-45
1.3255096e+01	8.3912426e-45
1.3285140e+01	8.3093015e-45
1.3315253e+01	8.2282615e-45
1.3345434e+01	8.1481100e-45
1.3375683e+01	8.0688348e-45
1.3406001e+01	7.9904241e-45
1.3436388e+01	7.9128659e-45
1.3466843e+01	7.8361489e-45
1.3497368e+01	7.7602616e-45
1.3527961e+01	7.6851929e-45
1.3558624e+01	7.6109321e-45
1.3589357e+01	7.5374684e-45
1.3620159e+01	7.4647912e-45
1.3651031e+01	7.3928904e-45
1.3681973e+01	7.3217556e-45
