5.918332030298613012e+07	1.485183098000000000e+13
8.468325087228187919e+07	2.227774647000000391e+13
1.041206093213963062e+08	2.970366196000000000e+13
1.224509155566643476e+08	3.712957745000000000e+13
1.478660812462316155e+08	4.455549294000000781e+13
1.903770527915135622e+08	5.198140843000000000e+13
2.609751847201942503e+08	5.940732392000000000e+13
3.710917658139235377e+08	6.683323941000000000e+13
5.322330296440282464e+08	7.425915490000000000e+13
7.557354676857507229e+08	8.168507039000000000e+13
1.052600878348579407e+09	8.911098588000001562e+13
1.432690162064795494e+09	9.653690137000000000e+13
1.902126586169874907e+09	1.039628168600000000e+14
2.467971372018188477e+09	1.113887323500000156e+14
3.141347963277532101e+09	1.188146478400000000e+14
3.931753842239614010e+09	1.262405633300000000e+14
4.847241152590299606e+09	1.336664788200000000e+14
5.895030046612457275e+09	1.410923943100000000e+14
7.081633034368621826e+09	1.485183098000000000e+14
8.412974095385446548e+09	1.559442252900000000e+14
9.894286152751495361e+09	1.633701407800000000e+14
1.153039584435222435e+10	1.707960562700000000e+14
1.332564894959886551e+10	1.782219717600000312e+14
1.528378470655133247e+10	1.856478872500000000e+14
1.740819529568320847e+10	1.930738027400000000e+14
1.970206053113688278e+10	2.004997182300000000e+14
2.216804746016425705e+10	2.079256337200000000e+14
2.480833074726474380e+10	2.153515492100000000e+14
2.762518168295011520e+10	2.227774647000000312e+14
3.062050873492721176e+10	2.302033801900000312e+14
3.379530820114776230e+10	2.376292956800000000e+14
3.715130123060035706e+10	2.450552111700000000e+14
4.068982335933406830e+10	2.524811266600000000e+14
4.441104652699613190e+10	2.599070421500000000e+14
4.831635739706373596e+10	2.673329576400000000e+14
5.240696040104796600e+10	2.747588731300000312e+14
5.668208221153560638e+10	2.821847886200000000e+14
6.114273062922146606e+10	2.896107041100000000e+14
6.578905713535561371e+10	2.970366196000000000e+14
7.062123088486701965e+10	3.044625350900000625e+14
7.564067481683001709e+10	3.118884505800000000e+14
8.084531452403025818e+10	3.193143660700000000e+14
8.623515091985530090e+10	3.267402815600000000e+14
9.181188765783689880e+10	3.341661970500000000e+14
9.757487029204292297e+10	3.415921125400000000e+14
1.035201220962101288e+11	3.490180280300000000e+14
1.096571500986446228e+11	3.564439435200000625e+14
1.159791493389096680e+11	3.638698590100000000e+14
1.224790512365686340e+11	3.712957745000000000e+14
1.291675762145186768e+11	3.787216899900000000e+14
1.360409581454598846e+11	3.861476054800000000e+14
1.429705750492237549e+11	3.935735209700000000e+14
1.488681797290550232e+11	4.009994364600000000e+14
