1.0000000e+01	1.2267335e-42
1.0023100e+01	1.2040453e-42
1.0046200e+01	1.1817212e-42
1.0069300e+01	1.1597567e-42
1.0092600e+01	1.1383823e-42
1.0115800e+01	1.1172490e-42
1.0139200e+01	1.0966488e-42
1.0162500e+01	1.0763025e-42
1.0186000e+01	1.0564756e-42
1.0209500e+01	1.0369553e-42
1.0233000e+01	1.0177985e-42
1.0256600e+01	9.9901224e-43
1.0280300e+01	9.8061883e-43
1.0304000e+01	9.6253366e-43
1.0327700e+01	9.4474706e-43
1.0351500e+01	9.2732855e-43
1.0375400e+01	9.1027055e-43
1.0399300e+01	8.9349567e-43
1.0423300e+01	8.7706409e-43
1.0447400e+01	8.6097057e-43
1.0471400e+01	8.4507940e-43
1.0495600e+01	8.2957668e-43
1.0519800e+01	8.1433117e-43
1.0544100e+01	7.9939693e-43
1.0568400e+01	7.8470896e-43
1.0592700e+01	7.7026426e-43
1.0617200e+01	7.5617112e-43
1.0641700e+01	7.4230976e-43
1.0666200e+01	7.2867564e-43
1.0690800e+01	7.1532013e-43
1.0715400e+01	7.0218367e-43
1.0740100e+01	6.8931672e-43
1.0764900e+01	6.7670860e-43
1.0789700e+01	6.6430976e-43
1.0814600e+01	6.5216123e-43
1.0839600e+01	6.4025923e-43
1.0864600e+01	6.2855245e-43
1.0889600e+01	6.1703539e-43
1.0914700e+01	6.0575400e-43
1.0939900e+01	5.9470008e-43
1.0965100e+01	5.8382589e-43
1.0990400e+01	5.7317164e-43
1.1015700e+01	5.6269202e-43
1.1041200e+01	5.5246219e-43
1.1066600e+01	5.4236155e-43
1.1092100e+01	5.3246355e-43
1.1117700e+01	5.2276370e-43
1.1143300e+01	5.1322323e-43
1.1169000e+01	5.0387425e-43
1.1194800e+01	4.9471388e-43
1.1220600e+01	4.8570027e-43
1.1246500e+01	4.7686759e-43
1.1272400e+01	4.6818027e-43
1.1298400e+01	4.5966637e-43
1.1324500e+01	4.5132196e-43
1.1350600e+01	4.4311389e-43
1.1376800e+01	4.3506820e-43
1.1403000e+01	4.2715505e-43
1.1429300e+01	4.1939871e-43
1.1455600e+01	4.1176734e-43
1.1482100e+01	4.0431794e-43
1.1508500e+01	3.9696048e-43
1.1535100e+01	3.8977671e-43
1.1561700e+01	3.8270926e-43
1.1588300e+01	3.7575674e-43
1.1615100e+01	3.6896635e-43
1.1641800e+01	3.6226315e-43
1.1668700e+01	3.5571562e-43
