             693878400   144000.0000000000             232
    693014400.0000000     -0.8104445149131605      -2.577335888597016    
   -1.071757793092416      4.9501609786670712E-08  1.3678134935232915E-09
  -7.3670566457672595E-10 -1.0492727725565340E-16  6.6197135131298861E-16
   2.8227134939797227E-16
    693158400.0000000     -0.8033173634044291      -2.577132062371910    
   -1.071860954316939      4.9486659382164741E-08  1.4630930691934644E-09
  -6.9610334112925983E-10 -1.0268576017657916E-16  6.6142185197770266E-16
   2.8167973805163231E-16
    693302400.0000000     -0.7961923410811400      -2.576914520662611    
   -1.071958274519687      4.9472040722326418E-08  1.5583130163514686E-09
  -6.5557728539608709E-10 -1.0032139042662669E-16  6.6115131355299832E-16
   2.8121654069189634E-16
    693446400.0000000     -0.7890693989240533      -2.576683269048334    
   -1.072049763288455      4.9457770908477615E-08  1.6535159548833404E-09
  -6.1510765161350350E-10 -9.7843996139376764E-17  6.6119523929400868E-16
   2.8090153470608478E-16
    693590400.0000000     -0.7819484855771550      -2.576438306582499    
   -1.072135427134669      4.9443865102445574E-08  1.7487500414496350E-09
  -5.7467146182281173E-10 -9.5271506765810193E-17  6.6159507551233473E-16
   2.8075855757189379E-16
    693734400.0000000     -0.7748295477226199      -2.576179624933034    
   -1.072215268998675      4.9430335105530251E-08  1.8440698501705386E-09
  -5.3424198440785434E-10 -9.2633719272672165E-17  6.6239837060892240E-16
   2.8081593818595049E-16
    693878400.0000000     -0.7677125307037027      -2.575907207397059    
   -1.072289287662148      4.9417187304053000E-08  1.9395371789599084E-09
  -4.9378808872437591E-10 -8.9977433298418415E-17  6.6365743606754948E-16
   2.8110633438966928E-16
    694022400.0000000     -0.7605973794989616      -2.575621027820096    
   -1.072357477072503      4.9404419840718914E-08  2.0352215404313252E-09
  -4.5327368606626342E-10 -8.7372021076761963E-17  6.6542599226778664E-16
   2.8166554160305047E-16
    694166400.0000000     -0.7534840401678524      -2.575321049485781    
   -1.072419825601970      4.9392018842789936E-08  2.1312000261877729E-09
  -4.1265740479222833E-10 -8.4916594058868212E-17  6.6775375228561854E-16
   2.8253031099534670E-16
    694310400.0000000     -0.7463724619106746      -2.575007224093873    
   -1.072476315289723      4.9379953706467569E-08  2.2275561037329264E-09
  -3.7189274370344885E-10 -8.2745745021898880E-17  6.7067651723336020E-16
   2.8373365833833142E-16
    694454400.0000000     -0.7392625998628232      -2.574679491030337    
