# Segment list file created Tue Sep 06 13:37:07 BST 2005 by ram on localhost.localdomain
# Input: S3H2L1v06_segs.txt (run S3, ifos H2L1, version 06)
# Use only non-playground data
# Don't analyze data with the following flags: H2:ACOUSTIC_ELEVATED H2:AIRPLANE H2:CALIB_LINE_V03 H2:DAQ_OVERFLOW H2:DUST H2:INJECTION_STOCHASTIC H2:INVALID_TIMING H2:LIGHTDIP H2:NO_CALIB_LINE_V01 H2:NO_CALIB_LINE_V02 H2:NO_EXCITATION_V02 H2:NONSTATIONARY_PSD_H2L1 H2:OUTSIDE_S3 H2:PRELOCKLOSS_10 H2:SEISMIC_ELEVATED H2:SEISMIC_HIGH H2:SEISMIC_TRANSIENT H2:UNLOCKED L1:AIRPLANE L1:CALIB_LINE_V03 L1:DAQ_OVERFLOW L1:DCU_TIMING_OFFSET L1:DUST L1:FE_SYNCH_ERROR L1:FE_SYNCH_WARNING L1:INJECTION_STOCHASTIC L1:INVALID_TIMING L1:LIGHTDIP L1:NO_CALIB_LINE_V01 L1:NO_CALIB_LINE_V02 L1:NO_EXCITATION_V02 L1:NONSTATIONARY_PSD_H1L1 L1:NONSTATIONARY_PSD_H2L1 L1:OUTSIDE_S3 L1:PRELOCKLOSS_10 L1:UNLOCKED
# Total duration of segments to be analyzed: 320785
#seg    start      stop    duration
 179  754195488  754195619    131
 179  754195679  754195824    145
 180  754196928  754197235    307
 180  754197295  754197415    120
 180  754197535  754197613     78
 181  754200228  754200679    451
 181  754200739  754201129    390
 181  754201219  754201309     90
 181  754201459  754201639    180
 181  754201699  754201729     30
 181  754201909  754202359    450
 181  754202479  754202629    150
 181  754202689  754203073    384
 182  754206393  754206503    110
 182  754206593  754206803    210
 182  754206863  754206923     60
 182  754207043  754207193    150
 182  754207343  754207500    157
 183  754209408  754209627    219
 183  754209747  754210017    270
 183  754210077  754210257    180
 183  754210317  754210573    256
 184  754213780  754214293    513
 185  754216668  754216929    261
 185  754216989  754217019     30
 185  754217229  754217409    180
 185  754217619  754217919    300
 185  754218039  754218069     30
 185  754218129  754218369    240
 185  754218429  754218533    104
 185  754219133  754219203     70
 185  754219263  754219633    370
 186  754220411  754220617    206
 186  754220797  754220887     90
 186  754220977  754221607    630
 186  754221667  754221787    120
 186  754221907  754222087    180
 186  754222147  754222207     60
 186  754222267  754222657    390
 186  754222747  754223107    360
 186  754223167  754223677    510
 186  754223737  754223767     30
 186  754223827  754223977    150
 186  754224037  754224157    120
 186  754224277  754224487    210
 186  754224547  754224667    120
 186  754224817  754224903     86
 187  754226208  754226745    537
 187  754226805  754226893     88
 188  754227854  754229593   1739
 188  754229653  754230343    690
 188  754230553  754231003    450
 188  754231153  754231273    120
 189  754237265  754237514    249
 189  754237574  754237643     69
 189  754238243  754238418    175
 189  754238478  754238593    115
 190  754240474  754240633    159
 191  754242934  754243043    109
 191  754243133  754243433    300
 191  754243493  754243573     80
 192  754246054  754246403    349
 192  754246523  754246724    201
 193  754248536  754248649    113
 193  754248709  754250209   1500
 193  754250269  754250383    114
 193  754250983  754251504    521
 194  754252403  754253538   1135
 194  754253598  754254048    450
 194  754254108  754254198     90
 194  754254258  754254588    330
 194  754254648  754255338    690
 194  754255398  754255548    150
 194  754255608  754255668     60
 195  754260439  754261391    952
 195  754261451  754261811    360
 195  754261871  754262891   1020
 195  754262951  754263123    172
 195  754263723  754263968    245
 195  754264028  754264568    540
 195  754264688  754264718     30
 195  754264778  754264988    210
 195  754265048  754265340    292
 195  754265400  754265738    338
 195  754265798  754266278    480
 195  754266368  754267080    712
 195  754267140  754267178     38
 195  754267238  754267478    240
 195  754267538  754267598     60
 195  754267658  754267928    270
 195  754267988  754268138    150
 195  754268348  754269098    750
 195  754269158  754269493    335
 195  754270093  754270783    690
 195  754270843  754270963    120
