# Segment list file created Tue Sep 06 13:36:34 BST 2005 by ram on localhost.localdomain
# Input: S3H1H2v06_segs.txt (run S3, ifos H1H2, version 06)
# Use only non-playground data
# Don't analyze data with the following flags: H1:ACOUSTIC_ELEVATED H1:AIRPLANE H1:CALIB_LINE_V03 H1:DAQ_OVERFLOW H1:DUST H1:INJECTION_STOCHASTIC H1:INVALID_TIMING H1:LIGHTDIP H1:NO_CALIB_LINE_V01 H1:NO_CALIB_LINE_V02 H1:NO_DATA H1:NO_EXCITATION_V02 H1:NO_RDS H1:NONSTATIONARY_PSD_H1L1 H1:OUTSIDE_S3 H1:PRELOCKLOSS_10 H1:SEISMIC_ELEVATED H1:SEISMIC_HIGH H1:SEISMIC_TRANSIENT H1:UNLOCKED H2:ACOUSTIC_ELEVATED H2:AIRPLANE H2:CALIB_LINE_V03 H2:DAQ_OVERFLOW H2:DUST H2:INJECTION_STOCHASTIC H2:INVALID_TIMING H2:LIGHTDIP H2:NO_CALIB_LINE_V01 H2:NO_CALIB_LINE_V02 H2:NO_DATA H2:NO_EXCITATION_V02 H2:NO_RDS H2:NONSTATIONARY_PSD_H2L1 H2:OUTSIDE_S3 H2:PRELOCKLOSS_10 H2:SEISMIC_ELEVATED H2:SEISMIC_HIGH H2:SEISMIC_TRANSIENT H2:UNLOCKED
# Total duration of segments to be analyzed: 2259415
#seg    start      stop    duration
  38  751975989  751976169    180
  38  751976229  751976293     64
  38  751976940  751977258    318
  38  751977408  751977558    150
  38  751977798  751978008    210
  38  751978068  751978632    564
  38  751978692  751979262    570
  38  751979478  751979598    120
  38  751979808  751979898     90
  38  751980138  751980348    210
  38  751980438  751981124    686
  39  751987252  751987304     52
  40  751987484  751987500     16
  40  751987560  751987620     60
  40  751987800  751987920    120
  40  751987980  751988040     60
  40  751988100  751988220    120
  40  751988460  751988580    120
  40  751989720  751989960    240
  40  751990380  751990440     60
  40  751990620  751990800    180
  40  751990860  751990920     60
  40  751990980  751991280    300
  40  751991460  751991520     60
  40  751991580  751991760    180
  40  751991820  751991880     60
  40  751992180  751992240     60
  40  751992300  751992540    240
  40  751992600  751992720    120
  40  751992840  751993200    360
  40  751993320  751993500    180
  40  751993560  751994220    660
  40  751994280  751994640    360
  40  751994760  751995060    300
  40  751995120  751995403    283
  40  751996003  751996020     17
  40  751996080  751996500    420
  40  751996620  751996860    240
  40  751996980  751997340    360
  40  751997520  751997940    420
  41  752004644  752005140    496
  41  752005200  752005440    240
  41  752005560  752005740    180
  41  752005860  752008143   2283
  41  752008743  752009640    897
  41  752009700  752010120    420
  41  752010240  752010900    660
  41  752011140  752011513    373
  59  752329813  752330280    467
  59  752330340  752330460    120
  59  752330580  752330760    180
  59  752330820  752331000    180
  59  752331060  752331240    180
  59  752331420  752331480     60
  59  752331600  752331660     60
  59  752331900  752331960     60
  59  752332080  752332140     60
  59  752332200  752332500    300
  59  752332560  752332620     60
  59  752332800  752332920    120
  59  752333613  752336640   3027
  59  752336700  752339383   2683
  60  752339983  752343336   3353
  61  752345616  752345753    137
  61  752346353  752347320    967
  61  752347380  752349660   2280
  61  752349720  752351700   1980
  61  752351760  752351940    180
  61  752352000  752352123    123
  61  752352723  752354076   1353
  62  752355576  752358493   2917
  62  752359200  752359380    180
  62  752359440  752360520   1080
  62  752360580  752361000    420
  62  752361060  752362260   1200
  62  752362380  752364288   1908
  62  752364348  752364558    210
  62  752364798  752364863     65
  62  752365463  752365560     97
  62  752365728  752365817     89
  62  752366027  752366118     91
  62  752366477  752366598    121
  62  752366748  752367138    390
  62  752367648  752368116    468
  63  752372016  752373660   1644
  63  752373780  752374020    240
  63  752374080  752374200    120
  63  752374260  752375640   1380
  63  752375700  752376440    740
  63  752376860  752377140    280
  63  752377200  752377310    110
  63  752377520  752377603     83
  63  752378203  752379498   1295
  63  752379708  752380158    450
  63  752380218  752380488    270
  63  752380698  752380728     30
  63  752380938  752380980     42
  63  752381040  752381418    378
  63  752381478  752381568     90
  63  752381628  752381808    180
  63  752381868  752382168    300
  63  752382228  752382708    480
  63  752382918  752383608    690
  63  752383758  752383973    215
  63  752384573  752384643     70
  63  752384973  752385373    400
  64  752388276  752388459    183
  64  752388669  752388850    181
  64  752389119  752389539    420
  64  752389599  752389809    210
  64  752389989  752390343    354
  64  752390943  752391095    152
  64  752391485  752391725    240
  64  752391785  752392325    540
  64  752392385  752392475     90
  64  752392685  752392865    180
  64  752392925  752393195    270
  64  752393255  752393705    450
  64  752394000  752394095     95
  64  752394245  752394365    120
  64  752394425  752396316   1891
  65  752401476  752401589    113
  65  752401799  752401980    181
  65  752402040  752402159    119
  65  752402398  752402533    135
  66  752411076  752411280    204
  66  752411340  752411430     90
  66  752411520  752411640    120
  66  752411730  752411910    180
  66  752412120  752412491    371
  66  752412701  752413050    349
  66  752413260  752413391    131
  66  752413601  752413980    379
  66  752414040  752414070     30
  66  752414160  752414621    461
  66  752414861  752415071    210
  66  752415251  752415823    572
  67  752419356  752419513    157
  68  752423520  752423760    240
  68  752423820  752423882     62
  68  752424120  752424180     60
  68  752425023  752425080     57
  68  752425413  752426100    687
  68  752426160  752426820    660
  68  752426940  752427360    420
  68  752427420  752428563   1143
  68  752429163  752429196     33
  69  752433396  752434933   1537
  69  752435533  752436000    467
  69  752436060  752436720    660
  69  752436780  752437896   1116
  70  752438496  752438820    324
  70  752438880  752438994    114
  70  752439174  752439600    426
  70  752439660  752439840    180
  70  752439960  752440080    120
  70  752440200  752440260     60
  70  752440560  752440860    300
  70  752440920  752440949     29
  70  752441159  752441280    121
  70  752441940  752442000     60
