# Segment list file created Tue Sep 06 13:36:22 BST 2005 by ram on localhost.localdomain
# Input: S3H1H2v06_segs.txt (run S3, ifos H1H2, version 06)
# Use only playground data
# Don't analyze data with the following flags: H1:ACOUSTIC_ELEVATED H1:AIRPLANE H1:CALIB_LINE_V03 H1:DAQ_OVERFLOW H1:DUST H1:INJECTION_STOCHASTIC H1:INVALID_TIMING H1:LIGHTDIP H1:NO_CALIB_LINE_V01 H1:NO_CALIB_LINE_V02 H1:NO_DATA H1:NO_EXCITATION_V02 H1:NO_RDS H1:NONSTATIONARY_PSD_H1L1 H1:OUTSIDE_S3 H1:PRELOCKLOSS_10 H1:SEISMIC_ELEVATED H1:SEISMIC_HIGH H1:SEISMIC_TRANSIENT H1:UNLOCKED H2:ACOUSTIC_ELEVATED H2:AIRPLANE H2:CALIB_LINE_V03 H2:DAQ_OVERFLOW H2:DUST H2:INJECTION_STOCHASTIC H2:INVALID_TIMING H2:LIGHTDIP H2:NO_CALIB_LINE_V01 H2:NO_CALIB_LINE_V02 H2:NO_DATA H2:NO_EXCITATION_V02 H2:NO_RDS H2:NONSTATIONARY_PSD_H2L1 H2:OUTSIDE_S3 H2:PRELOCKLOSS_10 H2:SEISMIC_ELEVATED H2:SEISMIC_HIGH H2:SEISMIC_TRANSIENT H2:UNLOCKED
# Total duration of segments to be analyzed: 255769
#seg    start      stop    duration
  66  752415823  752416213    390
  68  752428563  752429163    600
  69  752434933  752435533    600
  70  752441340  752441400     60
  70  752441460  752441640    180
  70  752441700  752441760     60
  73  752466783  752467383    600
  73  752473153  752473176     23
  74  752485893  752486493    600
  75  752492263  752492856    593
  76  752511373  752511973    600
  78  752581443  752582043    600
  78  752587813  752588413    600
  79  752594280  752594460    180
  79  752600553  752600580     27
  79  752600820  752600880     60
  79  752600940  752601000     60
  79  752601060  752601120     60
  80  752632403  752632440     37
  80  752632500  752633003    503
  81  752638773  752638920    147
  81  752639040  752639220    180
  81  752639280  752639373     93
  83  752670928  752671223    295
  83  752676993  752677593    600
  84  752683363  752683500    137
  84  752683620  752683963    343
  85  752689733  752689920    187
  85  752689980  752690040     60
  85  752690100  752690333    233
  86  752702990  752703073     83
  87  752708843  752709290    447
  87  752709344  752709443     99
  89  752721660  752721780    120
  89  752727953  752728553    600
  90  752734844  752734923     79
  90  752740693  752741293    600
  90  752747063  752747663    600
  91  752753433  752754033    600
  91  752759803  752760403    600
  91  752766540  752766600     60
  91  752772543  752772900    357
  91  752773080  752773143     63
  92  752778913  752779080    167
  92  752779200  752779513    313
  93  752785680  752785883    203
  97  752817133  752817720    587
  98  752823503  752824103    600
  98  752829873  752830473    600
 101  752836625  752836843    218
 102  752842613  752843213    600
 103  752848983  752849583    600
 103  752855400  752855520    120
 103  752855760  752855880    120
 103  752861723  752861820     97
 103  752861880  752862323    443
 103  752868093  752868240    147
 103  752868420  752868660    240
 104  752874463  752874480     17
 104  752874600  752875020    420
 106  752880833  752881304    471
 112  752899943  752900543    600
 113  752906313  752906684    371
