# Segment list file created Thu Apr 24 18:30:58 PDT 2008 by kipp on ldas-pcdev1.ligo.caltech.edu
# Input: S4H1H2L1v11_segs.txt (run S4, ifos H1H2L1, version 11)
# Don't analyze data with the following flags: H1:ADC_OVERFLOW H1:INJECTION_BURST H1:INJECTION_INSPIRAL H1:INJECTION_PULSTART H1:INJECTION_STOCHASTIC H1:JET H1:OUTSIDE_S4 H1:PRELOCKLOSS_30 H1:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT H1:SEISMIC_0D9_1D1 H2:ADC_OVERFLOW H2:INJECTION_BURST H2:INJECTION_INSPIRAL H2:INJECTION_PULSTART H2:INJECTION_STOCHASTIC H2:JET H2:OUTSIDE_S4 H2:PRELOCKLOSS_30 H2:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT H2:SEISMIC_0D9_1D1 H2:WIND_OVER_30MPH L1:ADC_OVERFLOW L1:INJECTION_BURST L1:INJECTION_INSPIRAL L1:INJECTION_PULSTART L1:INJECTION_STOCHASTIC L1:NO_DATA L1:NO_RDS L1:OUT_OF_LOCK L1:OUTSIDE_S4 L1:PRELOCKLOSS_30 L1:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT
# Total duration of segments to be analyzed: 1356922
#seg    start      stop    duration
  76  793610664  793610704     40
  77  793612085  793612337    252
  77  793612440  793612620    180
  77  793612680  793612683      3
  78  793612953  793613340    387
  78  793613400  793613556    156
  79  793617933  793618080    147
  79  793618200  793618440    240
  79  793618500  793618556     56
  80  793620892  793620937     45
  81  793621788  793621860     72
  81  793621980  793622100    120
  81  793622220  793622238     18
  82  793627776  793627816     40
  83  793668064  793668240    176
  83  793668300  793668378     78
  84  793669308  793669680    372
  85  793671505  793672033    528
  85  793672153  793672440    287
  86  793674580  793675860   1280
  86  793675920  793676061    141
  86  793676121  793676884    763
  86  793676944  793677060    116
  86  793677120  793677769    649
  87  793703763  793712571   8808
  88  793717227  793718943   1716
  88  793719003  793719621    618
  88  793719681  793719897    216
  89  793723924  793724888    964
  90  793725777  793728600   2823
  91  793764485  793767200   2715
  92  793767679  793774800   7121
  92  793774860  793779060   4200
  92  793779180  793784082   4902
  93  793784732  793787351   2619
  94  793788056  793789080   1024
  94  793789140  793795331   6191
  94  793795391  793796160    769
  95  793808248  793811491   3243
  96  793812189  793817220   5031
  96  793817280  793822135   4855
  96  793822195  793823323   1128
  97  793823679  793831883   8204
  98  793831894  793832485    591
 100  793839576  793839900    324
 101  793841043  793842721   1678
 102  793843889  793845420   1531
 102  793845600  793845928    328
 103  793845948  793847399   1451
 104  793849818  793850957   1139
 104  793851017  793855199   4182
 105  793856139  793861764   5625
 105  793861824  793864200   2376
 105  793864320  793873805   9485
 106  793877308  793878000    692
 106  793878120  793879456   1336
 107  793879839  793881135   1296
 108  793881409  793888380   6971
 109  793890758  793895938   5180
 110  793898385  793902705   4320
 111  793903532  793907638   4106
 112  793908082  793908720    638
 112  793908780  793908886    106
 113  793931292  793934893   3601
 113  793934953  793935073    120
 113  793935133  793935253    120
 113  793935313  793936277    964
 113  793936337  793950125  13788
 114  793951441  793958094   6653
 115  793958930  793960800   1870
 116  793963081  793970346   7265
 117  793971041  793975709   4668
 118  793976166  793978748   2582
 119  793979514  793982905   3391
 119  793982965  793983780    815
 119  793983900  793984260    360
 119  793984320  793985911   1591
 120  793986886  793997363  10477
 120  793998070  794001737   3667
 121  794004919  794006962   2043
 121  794007530  794008140    610
 121  794008517  794011736   3219
 122  794018388  794018580    192
 122  794018700  794021220   2520
 122  794021340  794022300    960
 123  794024535  794027184   2649
 124  794028147  794039640  11493
 124  794039760  794042940   3180
 125  794046530  794056766  10236
 126  794057805  794058180    375
 127  794059712  794063520   3808
 128  794068099  794069121   1022
 128  794069181  794069541    360
 128  794069601  794072387   2786
 129  794073182  794074500   1318
 130  794076101  794078520   2419
 130  794078580  794079085    505
 130  794079145  794079329    184
 130  794079389  794080508   1119
 131  794082719  794085587   2868
 132  794088370  794088900    530
 133  794096013  794096672    659
 134  794097296  794099809   2513
 135  794101270  794104946   3676
 135  794105651  794106956   1305
 135  794107016  794120980  13964
 136  794131532  794132587   1055
 137  794133537  794140676   7139
 137  794140736  794144220   3484
 137  794144314  794148171   3857
 137  794148231  794149380   1149
 138  794158558  794159244    686
 138  794159304  794160692   1388
 138  794160752  794163280   2528
 138  794163340  794171400   8060
 138  794171460  794174864   3404
 139  794182662  794185800   3138
 139  794185860  794186250    390
 140  794187029  794195083   8054
 141  794196506  794198114   1608
 142  794201406  794202780   1374
 143  794206067  794211780   5713
 143  794211840  794212459    619
 144  794216478  794218020   1542
 144  794218140  794224620   6480
 144  794224800  794225510    710
 145  794225744  794234989   9245
 146  794235351  794235769    418
 147  794238628  794243160   4532
 147  794243220  794244420   1200
 147  794244480  794246537   2057
 147  794246597  794253810   7213
 147  794254464  794254538     74
 148  794255098  794255182     84
 149  794258842  794258983    141
 150  794259435  794262349   2914
 151  794263546  794263864    318
 152  794264878  794268240   3362
 152  794268300  794268939    639
 153  794269296  794271676   2380
 154  794274816  794275157    341
 155  794275532  794276280    748
 155  794276400  794276605    205
 156  794276677  794278646   1969
 156  794278840  794279293    453
 156  794279390  794280016    626
 156  794280129  794282054   1925
 157  794284239  794291317   7078
 157  794291377  794297745   6368
 157  794297905  794302920   5015
 157  794303040  794308840   5800
 158  794309795  794315940   6145
 159  794317004  794317260    256
 159  794317320  794321065   3745
 159  794321125  794325621   4496
 160  794326608  794333400   6792
 160  794333460  794336613   3153
 161  794361070  794361180    110
 161  794361300  794361397     97
 162  794448010  794450214   2204
 163  794452839  794454558   1719
 164  794463084  794464327   1243
 165  794467897  794469132   1235
 165  794469192  794469796    604
 165  794469856  794472975   3119
 165  794473095  794473275    180
